,index,birth_rate_end_mean
494,000001EDd,1.230530234
495,000001EEd,1.330981369
496,000001EFd,1.283207709
497,000001F0d,1.2155
498,000001F1d,1.139886339
499,000001F2d,1.246448391
500,000001F3d,1.16963767
501,000001F4d,1.499036454
502,000001F5d,1.254277368
503,000001F6d,1.165717838
504,000001F7d,1.250159597
505,000001F8d,1.253248873
506,000001F9d,1.281415
507,000001FAd,1.178542223
508,000001FBd,1.341454432
509,000001FCd,1.217320761
510,000001FDd,1.304372294
511,000001FEd,1.277682388
512,000001FFd,1.439239072
513,00000200d,1.375055894
514,00000201d,1.239502528
515,00000202d,1.254215942
516,00000203d,1.261030734
517,00000204d,1.212746892
518,00000205d,1.173786411
519,00000206d,1.179204435
520,00000207d,1.313102753
521,00000208d,1.441172
522,00000209d,1.730330005
523,0000020Ad,1.193777505
524,0000020Bd,1.168546927
525,0000020Cd,1.318784755
526,0000020Dd,1.125532978
527,0000020Ed,1.223269598
528,0000020Fd,1.299124737
529,00000210d,1.287305
530,00000211d,1.343673751
531,00000212d,1.222367721
532,00000213d,1.291717729
533,00000214d,1.167183685
534,00000215d,1.297052998
535,00000216d,1.275852821
536,00000217d,1.530431
537,00000218d,1.232647
538,00000219d,1.274904663
539,0000021Ad,1.28487593
540,0000021Bd,1.210645208
541,0000021Cd,1.33626717
542,0000021Dd,1.326566
543,0000021Ed,1.218600647
544,0000021Fd,1.216026218
545,00000220d,1.231106711
546,00000221d,1.292053
547,00000222d,1.319622
548,00000223d,1.219643915
549,00000224d,1.250097006
550,00000225d,1.212315482
551,00000226d,1.2725001
552,00000227d,1.241758961
553,00000228d,1.336219759
554,00000229d,1.462057633
555,0000022Ad,1.483721
556,0000022Bd,1.19520124
557,0000022Cd,1.423065521
558,0000022Dd,1.407964
559,0000022Ed,1.26123507
560,0000022Fd,1.200885992
561,00000230d,1.191536308
562,00000231d,1.141207671
563,00000232d,1.351455795
564,00000233d,1.408810319
565,00000234d,1.45192909
566,00000235d,1.575677788
567,00000236d,1.28875412
568,00000237d,1.4621987
569,00000238d,1.231375484
570,00000239d,1.183409007
571,0000023Ad,1.53236
572,0000023Bd,1.198346403
573,0000023Cd,1.212729952
574,0000023Dd,1.261118334
575,0000023Ed,1.316869659
576,0000023Fd,1.211204612
577,00000240d,1.112791
578,00000241d,1.205109496
579,00000242d,1.343333597
580,00000243d,1.214392804
581,00000244d,1.329631786
582,00000245d,1.311280535
583,00000246d,1.198035943
584,00000247d,1.426484
585,00000248d,1.696739571
586,00000249d,1.156624091
587,0000024Ad,1.76502
588,0000024Bd,1.293173464
589,0000024Cd,1.271402246
590,0000024Dd,1.363121976
591,0000024Ed,1.208952319
592,0000024Fd,1.34802807
593,00000250d,1.589341275
594,00000251d,1.168455564
595,00000252d,1.514579
596,00000253d,1.197234159
597,00000254d,1.482381
598,00000255d,1.344941
599,00000256d,1.221581
600,00000257d,1.305554
601,00000258d,1.367545798
602,00000259d,1.156748967
603,0000025Ad,1.218327676
604,0000025Bd,1.245528942
605,0000025Cd,1.208806218
606,0000025Dd,1.24183777
607,0000025Ed,1.172620455
608,0000025Fd,1.223200923
609,00000260d,1.255438203
610,00000261d,1.268518797
611,00000262d,1.21199085
612,00000263d,1.303591
613,00000264d,1.334301324
614,00000265d,1.189559889
615,00000266d,1.246827773
616,00000267d,1.331406185
617,00000268d,1.384438517
618,00000269d,1.275804839
619,0000026Ad,1.314299
620,0000026Bd,1.282885516
621,0000026Cd,1.28281351
622,0000026Dd,1.314496161
623,0000026Ed,1.206755146
624,0000026Fd,1.438896
625,00000270d,1.347437
626,00000271d,1.338033
627,00000272d,1.208891465
628,00000273d,1.318493582
629,00000274d,1.232228712
630,00000275d,1.190663601
631,00000276d,1.373
632,00000277d,1.115217177
633,00000278d,1.230563906
634,00000279d,1.304640556
635,0000027Ad,1.30786
636,0000027Bd,1.238466739
637,0000027Cd,1.227825614
638,0000027Dd,1.388435
639,0000027Ed,1.316614854
640,0000027Fd,1.225101419
641,00000280d,1.203403442
642,00000281d,1.308356221
643,00000282d,1.348910216
644,00000283d,1.357753606
645,00000284d,1.190216
646,00000285d,1.169612375
647,00000286d,1.24888555
648,00000287d,1.353177369
649,00000288d,1.335424992
650,00000289d,1.195694849
651,0000028Ad,1.31854659
652,0000028Bd,1.236768
653,0000028Cd,1.535078718
654,0000028Dd,1.175555918
655,0000028Ed,1.193301153
656,0000028Fd,1.441578165
657,00000290d,1.194905861
658,00000291d,1.355699912
659,00000292d,1.289973532
660,00000293d,1.1994541
661,00000294d,1.180371
662,00000295d,1.240873
663,00000296d,1.182216341
664,00000297d,1.232254703
665,00000298d,1.170326953
666,00000299d,1.191675575
667,0000029Ad,1.239836232
668,0000029Bd,1.372350681
669,0000029Cd,1.33874599
670,0000029Dd,1.356296363
671,0000029Ed,1.191508874
672,0000029Fd,1.24921967
673,000002A0d,1.207655585
674,000002A1d,1.279947671
675,000002A2d,1.248746364
676,000002A3d,1.296319417
677,000002A4d,1.250466101
678,000002A5d,1.164587161
679,000002A6d,1.327716144
680,000002A7d,1.220543
681,000002A8d,1.303704197
682,000002A9d,1.228854416
683,000002AAd,1.216380106
684,000002ABd,1.365574072
685,000002ACd,1.34336807
686,000002ADd,1.278836479
687,000002AEd,1.200852884
688,000002AFd,1.236269285
689,000002B0d,1.247794847
690,000002B1d,1.288197033
691,000002B2d,1.279925251
692,000002B3d,1.250201748
693,000002B4d,1.267911812
694,000002B5d,1.389329794
695,000002B6d,1.199289206
696,000002B7d,1.40159352
697,000002B8d,1.212202974
698,000002B9d,1.315784784
699,000002BAd,1.294656459
700,000002BBd,1.154868289
701,000002BCd,1.168653885
702,000002BDd,1.167915846
703,000002BEd,1.138123208
704,000002BFd,1.318845254
705,000002C0d,1.274939901
706,000002C1d,1.260488216
707,000002C2d,1.260164241
708,000002C3d,1.377842143
709,000002C4d,1.248852901
710,000002C5d,1.205555072
711,000002C6d,1.55368
712,000002C7d,1.314007
713,000002C8d,1.295063878
714,000002C9d,1.357410852
715,000002CAd,1.234764972
716,000002CBd,1.180765
717,000002CCd,1.250373
718,000002CDd,1.251818
719,000002CEd,1.32520003
720,000002CFd,1.347914855
721,000002D0d,1.417125613
722,000002D1d,1.30563376
723,000002D2d,1.268551791
724,000002D3d,1.324304024
725,000002D4d,1.203263508
726,000002D5d,1.331926687
727,000002D6d,1.407974058
728,000002D7d,1.422294355
729,000002D8d,1.303691508
730,000002D9d,1.144914856
731,000002DAd,1.200111712
732,000002DBd,1.213219846
733,000002DCd,1.191965208
734,000002DDd,1.223234
735,000002DEd,1.266429563
736,000002DFd,1.342748799
737,000002E0d,1.230129435
