"","id","...1.x","x070","x075","x080","x085","x090","x095","x099","x100","more_than_one_mutant","first_mutant_init_time","pop_radius_at_first_mut_init","mu_driver_birth","s_driver_birth","birth_rate_end_mean","sr1","...1.y","sweep_complete_time","num_cell"
"143","0000001Da",30,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,391.764221,50.65467395,1e-05,0.15,5.723431093,5.24825677,30,718.640808,232982
"144","0000001Db",59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,457.420166,53.55345063,1e-05,0.05,1.605806665,0.673118516666667,59,0,1
"145","0000001Dbb",60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,441.234192,56.03967645,1e-05,0.05,1.403171615,0.447968461111111,60,0,1
"146","0000001Dd",30,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,584.859619,79.21189605,1e-05,0.075,2.909783807,2.12198200777778,30,0,1
"147","0000001E",31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,165.332703,18.3949283366007,1e-05,2,10,10,31,205.040466,11992
"148","0000001Ea",31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,355.043091,42.35557246,1e-05,0.15,5.589898959,5.09988773222222,31,712.080933,105331
"149","0000001Eb",61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,558.225342,73.18824198,1e-05,0.05,1.612415122,0.680461246666667,61,0,1
"150","0000001Ebb",62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,350.690399,42.23138989,1e-05,0.05,2.169455461,1.29939495666667,62,0,1
"151","0000001Ed",31,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,427.257172,54.46986735,1e-05,0.075,2.447933654,1.60881517111111,31,1061.080566,137285
"152","0000001F",32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,285.34848,36.4290139075083,1e-05,2,9.619820041607,9.57757782400778,32,349.012543,47572
"153","0000001Fa",32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,264.907318,31.67511265,1e-05,0.15,5.680041475,5.20004608333333,32,602.030518,104503
"154","0000001Fb",63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,294.610718,26.73806284,1e-05,0.05,1.407916056,0.453240062222222,63,0,1
"155","0000001Fbb",64,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,362.459412,44.49592669,1e-05,0.05,1.930938266,1.03437585111111,64,0,1
"156","0000001Fd",32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,387.3573,47.77989644,1e-05,0.075,3.418846615,2.68760735,32,1161.038818,269129
"157","00000020",33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,231.961761,26.7860344978321,1e-05,2,9.433311151805,9.37034572422778,33,248.194122,16051
"158","00000020a",33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,654.985107,87.48213871,1e-05,0.15,5.426773025,4.91863669444444,33,0,1
"159","00000020b",65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,773.279114,104.1002405,1e-05,0.05,1.512354779,0.569283087777778,65,0,1
"160","00000020bb",66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,567.231567,74.12171501,1e-05,0.05,1.859272449,0.954747165555556,66,0,1
"161","00000020d",33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,495.161102,62.71646724,1e-05,0.075,2.51892758,1.68769731111111,33,1601.22229,765006
"162","00000021",34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,343.463989,36.9021659955717,1e-05,2,9.863630951922,9.84847883546889,34,378.902954,28892
"163","00000021a",34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,484.210327,56.18999698,1e-05,0.15,7.215294554,6.90588283777778,34,1060.913574,529483
"164","00000021b",67,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,334.838776,39.72231244,1e-05,0.05,1.664351793,0.738168658888889,67,0,1
"165","00000021bb",68,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,350.223969,36.71136143,1e-05,0.05,2.72425656,1.91584062222222,68,1214.913452,264212
"166","00000021d",34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,315.02243,34.21613306,1e-05,0.075,3.058901302,2.28766811333333,34,0,1
"167","00000022",35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,158.149628,15.3685686217092,1e-05,2,9.476979338097,9.41886593121889,35,224.291489,6939
"168","00000022a",35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,251.737473,26.54090764,1e-05,0.15,6.357375152,5.95263905777778,35,0,1
"169","00000022b",69,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,403.990814,58.65129956,1e-05,0.05,2.089747497,1.21083055222222,69,1387.524902,271816
"170","00000022bb",70,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,311.952148,35.56632519,1e-05,0.05,1.621203145,0.690225716666667,70,0,1
"171","00000022d",35,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,180.364975,18.83920176,1e-05,0.075,3.833601718,3.14844635333333,35,0,1
"172","00000023",36,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,101.390968,8.36840727564404,1e-05,2,10,10,36,118.940048,1261
"173","00000023a",36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,345.810242,38.05248576,1e-05,0.15,5.940681824,5.48964647111111,36,0,1
"174","00000023b",71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,654.829102,77.24041815,1e-05,0.05,1.625920116,0.695466795555556,71,0,1
"175","00000023bb",72,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,515.758667,62.91156591,1e-05,0.05,1.676005621,0.751117356666667,72,0,1
"176","00000023d",36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,473.671387,60.88282701,1e-05,0.075,3.151831582,2.39092398,36,0,1
"177","00000024",37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,207.231018,20.7912860210024,1e-05,2,10,10,37,235.854843,7485
"178","00000024a",37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,319.510956,36.02870683,1e-05,0.15,6.699774771,6.33308307888889,37,426.874359,19059
"179","00000024b",73,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,344.285614,39.03523313,1e-05,0.05,1.518170548,0.575745053333333,73,0,1
"180","00000024bb",74,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,782.145569,100.882714,1e-05,0.05,1.476005883,0.528895425555556,74,0,1
"181","00000024d",37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,236.004044,26.11777338,1e-05,0.075,2.938175605,2.15352845,37,0,1
"182","00000025",38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,196.107742,20.3346191807823,1e-05,2,9.996700317522,9.99633368613556,38,314.710297,42654
"183","00000025a",38,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,434.307098,53.64846681,1e-05,0.15,6.007684675,5.56409408333333,38,0,1
"184","00000025b",75,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,286.869354,33.20101107,1e-05,0.05,1.691381558,0.768201731111111,75,0,1
"185","00000025bb",76,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,280.52356,30.85554844,1e-05,0.05,1.976020662,1.08446740222222,76,1608.733643,806739
"186","00000025d",38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,240.217102,25.61942594,1e-05,0.075,3.499610979,2.77734553222222,38,586.725708,36416
"187","00000026",39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,270.799988,29.8865167507882,1e-05,2,9.869806475894,9.85534052877111,39,0,1
"188","00000026a",39,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,422.525421,52.17457376,1e-05,0.15,6.978696571,6.64299619,39,0,1
"189","00000026b",77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,564.412354,72.15894344,1e-05,0.05,1.323695799,0.359661998888889,77,0,1
"190","00000026bb",78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,387.006348,46.69158822,1e-05,0.05,1.621908316,0.69100924,78,0,1
"191","00000026d",39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,430.255188,53.34202914,1e-05,0.075,2.667177977,1.85241997444444,39,0,1
"192","00000027",40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,209.947586,19.7146603784427,1e-05,2,9.721717257275,9.69079695252778,40,247.231476,15649
"193","00000027a",40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,267.446167,27.24515837,1e-05,0.15,6.567813328,6.18645925333333,40,0,1
"194","00000027b",79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,324.243317,40.53143623,1e-05,0.05,1.658006772,0.731118635555556,79,0,1
"195","00000027bb",80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,643.688049,79.38650664,1e-05,0.05,1.560164746,0.622405273333333,80,0,1
"196","00000027d",40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,544.592102,63.06317244,1e-05,0.075,2.945861856,2.16206872888889,40,0,1
"197","00000028",41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,124.404022,12.0479703290561,1e-05,2,9.306006395196,9.22889599466222,41,168.247391,10373
"198","00000028a",41,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,341.293243,37.08232339,1e-05,0.15,5.756709597,5.28523288555556,41,643.32782,89397
"199","00000028b",81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,423.226196,51.26369495,1e-05,0.05,1.746599932,0.82955548,81,0,1
"200","00000028bb",82,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,444.367889,48.81462699,1e-05,0.05,2.007347669,1.11927518777778,82,852.336975,67111
"201","00000028d",41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,550.744385,64.3621384,1e-05,0.075,3.671288675,2.96809852777778,41,0,1
"202","00000029",42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,149.689087,12.6787709769988,1e-05,2,9.54823503865799,9.49803893184221,42,193.649918,4344
"203","00000029a",42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,357.937866,42.79667143,1e-05,0.15,5.970826401,5.52314044555556,42,548.694397,45948
"204","00000029b",83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,475.102478,58.83012317,1e-05,0.05,1.285609465,0.31734385,83,0,1
"205","00000029bb",84,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,816.695679,106.8465445,1e-05,0.05,1.529539014,0.588376682222222,84,0,1
"206","00000029d",42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,603.864685,76.59068411,1e-05,0.075,3.342915678,2.60323964222222,42,0,1
"207","0000002A",43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,166.689743,19.2820359999415,1e-05,2,9.663945815163,9.62660646129222,43,195.543259,6372
"208","0000002Aa",43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,377.077087,47.2506671,1e-05,0.15,6.369449195,5.96605466111111,43,858.572388,259751
"209","0000002Ad",43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,358.405609,48.56948184,1e-05,0.075,2.280797114,1.42310790444444,43,0,1
"210","0000002B",44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,234.810425,29.7370298418764,1e-05,2,9.964074661629,9.96008295736556,44,290.395935,33139
"211","0000002Ba",44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,476.149658,62.08649387,1e-05,0.15,6.238628583,5.82069842555556,44,798.415588,296961
"212","0000002Bbb",88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,321.848022,41.56281694,1e-05,0.05,1.689287068,0.76587452,88,0,1
"213","0000002Bbb",88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,321.848022,41.56281694,1e-05,0.05,1.689287068,0.76587452,87,0,1
"214","0000002Bd",44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,578.238831,76.0673196,1e-05,0.075,2.839464129,2.04384903222222,44,0,1
"215","0000002C",45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,174.259476,16.8505427988238,1e-05,2,9.458100629227,9.39788958803,45,216.49765,11837
"216","0000002Ca",45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,350.919098,40.06937816,1e-05,0.15,6.771418456,6.41268717333333,45,0,1
"217","0000002Cb",89,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,529.080505,63.18419575,1e-05,0.05,1.942804204,1.04756022666667,89,1862.320923,765461
"218","0000002Cbb",90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,278.414978,31.11749787,1e-05,0.05,1.512344347,0.569271496666667,90,0,1
"219","0000002Cd",45,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,469.035492,57.92499038,1e-05,0.075,2.853683357,2.05964817444444,45,0,1
"220","0000002D",46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,167.548019,18.6270773046375,1e-05,2,9.829043722365,9.81004858040555,46,206.024872,9507
"221","0000002Da",46,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,296.660583,35.53050814,1e-05,0.15,6.223338555,5.80370950555556,46,851.066162,170152
"222","0000002Db",91,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,249.004272,28.47900262,1e-05,0.05,1.508614049,0.565126721111111,91,0,1
"223","0000002Dbb",92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,509.328491,62.39844972,1e-05,0.05,1.381182342,0.423535935555556,92,0,1
"224","0000002Dd",46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,661.505005,82.41417567,1e-05,0.075,3.179417801,2.42157533444444,46,0,1
"225","0000002E",47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,179.199493,18.429505300078,1e-05,2,9.565519322961,9.51724369217889,47,215.849228,15182
"226","0000002Ea",47,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,332.707458,37.95197274,1e-05,0.15,5.689951549,5.21105727666667,47,703.883179,246633
"227","0000002Eb",93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,535.615967,69.99589822,1e-05,0.05,1.562273339,0.624748154444445,93,0,1
"228","0000002Ebb",94,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,211.578873,22.08281562,1e-05,0.05,1.827148207,0.919053563333333,94,1229.880737,275994
"229","0000002Ed",47,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,393.088257,48.89606891,1e-05,0.075,2.472126504,1.63569611555556,47,0,1
"230","0000002F",48,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,183.241928,24.5085387258377,1e-05,2,10,10,48,212.583649,11929
"231","0000002Fa",48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,369.118896,50.95853267,1e-05,0.15,6.13676621,5.70751801111111,48,0,1
"232","0000002Fb",95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,329.985199,38.81033859,1e-05,0.05,1.764993244,0.849992493333333,95,0,1
"233","0000002Fbb",96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,183.241943,24.50817731,1e-05,0.05,1.386137465,0.429041627777778,96,0,1
"234","0000002Fd",48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,183.241943,24.50817731,1e-05,0.075,2.43445605,1.59384005555556,48,0,1
"235","00000030",49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,204.751266,22.6945056281794,1e-05,2,9.992778937932,9.99197659770222,49,0,1
"236","00000030a",49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,204.751266,22.68715685,1e-05,0.15,6.752536084,6.39170676,49,0,1
"237","00000030b",97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,581.698975,70.13899979,1e-05,0.05,1.488433692,0.542704102222222,97,0,1
"238","00000030bb",98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,530.420166,69.83655258,1e-05,0.05,1.510342226,0.567046917777778,98,0,1
"239","00000030d",49,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,670.013794,89.77176448,1e-05,0.075,4.00898962,3.3433218,49,0,1
"240","00000031",50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,288.475983,33.6207040794512,1e-05,2,10,10,50,333.761383,41181
"241","00000031a",50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,362.254517,43.49385765,1e-05,0.15,6.14452887,5.71614318888889,50,733.777161,77911
"242","00000031b",99,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,387.529785,45.11047664,1e-05,0.05,1.872520757,0.969467507777778,99,0,1
"243","00000031bb",100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,369.958252,44.53882812,1e-05,0.05,1.80558096,0.895089955555555,100,0,1
"244","00000031d",50,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,488.498383,61.04468722,1e-05,0.075,3.338066628,2.59785180888889,50,0,1
"245","00000032",51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,174.817047,18.0807603445298,1e-05,2,9.95769664485,9.95299627205556,51,195.770996,4919
"246","00000032a",51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,314.393311,38.33999288,1e-05,0.15,5.477531178,4.97503464222222,51,625.809753,47307
"247","00000032b",101,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,185.615799,17.04749032,1e-05,0.05,1.635784192,0.70642688,101,0,1
"248","00000032bb",102,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,343.535309,41.66989836,1e-05,0.05,1.623267905,0.692519894444445,102,0,1
"249","00000032d",51,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,358.593811,42.25776214,1e-05,0.075,2.89521722,2.10579691111111,51,0,1
"250","00000033",52,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,172.234131,22.6804750205766,1e-05,2,9.684967707332,9.64996411925778,52,192.995529,6815
"251","00000033a",52,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,172.234131,22.68014057,1e-05,0.15,5.844813869,5.38312652111111,52,0,1
"252","00000033b",103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,457.917267,53.55939408,1e-05,0.05,1.538093507,0.597881674444444,103,0,1
"253","00000033bb",104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,661.850403,86.88519587,1e-05,0.05,1.838773871,0.931970967777778,104,0,1
"254","00000033d",52,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,432.032135,55.44293076,1e-05,0.075,2.617123167,1.79680351888889,52,1783.035034,558582
"255","00000034",53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,163.727859,18.5928677673997,1e-05,2,9.683128515182,9.64792057242444,53,188.758331,10041
"256","00000034a",53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,365.188629,44.89474579,1e-05,0.15,5.2125921,4.68065788888889,53,0,1
"257","00000034b",105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,487.399994,56.72841395,1e-05,0.05,1.572610318,0.636233686666667,105,0,1
"258","00000034bb",106,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,622.753418,78.83729344,1e-05,0.05,1.529739002,0.588598891111111,106,0,1
"259","00000034d",53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,467.449097,53.12976633,1e-05,0.075,2.715826159,1.90647351,53,1576.811646,777115
"260","00000035",54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,177.87822,19.1411986208047,1e-05,2,10,10,54,203.78418,15533
"261","00000035a",54,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,282.24408,35.22911078,1e-05,0.15,5.733450836,5.25938981777778,54,631.812744,61757
"262","00000035b",107,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,631.978516,84.11913439,1e-05,0.05,1.599820532,0.666467257777778,107,0,1
"263","00000035bb",108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,177.87822,19.14091636,1e-05,0.05,1.651877454,0.724308282222222,108,0,1
"264","00000035d",54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,702.819092,90.38838337,1e-05,0.075,2.851390896,2.05710099555556,54,0,1
"265","00000036",55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,155.209274,19.5769355665128,1e-05,2,10,10,55,187.546707,6145
"266","00000036a",55,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,155.209274,19.56851535,1e-05,0.15,6.051038391,5.61226487888889,55,548.570007,36317
"267","00000036b",109,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,471.719025,48.78527461,1e-05,0.05,1.639715338,0.71079482,109,0,1
"268","00000036bb",110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,155.209274,19.56851535,1e-05,0.05,1.36594017,0.406600188888889,110,0,1
"269","00000036d",55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,221.445053,27.10459772,1e-05,0.075,2.885383424,2.09487047111111,55,0,1
"270","00000037",56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,324.30896,34.1561142412377,1e-05,2,10,10,56,350.875305,20352
"271","00000037a",56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,455.458466,52.76605513,1e-05,0.15,6.661483948,6.29053772,56,1091.889526,338476
"272","00000037b",111,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,321.221313,32.86858308,1e-05,0.05,1.756739496,0.840821662222222,111,0,1
"273","00000037bb",112,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,619.853882,74.87371846,1e-05,0.05,1.619020974,0.687801082222222,112,0,1
"274","00000037d",56,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,319.997803,33.68169287,1e-05,0.075,3.390594511,2.65621612333333,56,1024.890137,140216
"275","00000038",57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,162.826035,18.9909383050158,1e-05,2,10,10,57,198.519745,6468
"276","00000038a",57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,265.276215,33.64386951,1e-05,0.15,5.970576704,5.52286300444444,57,0,1
"277","00000038b",113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,327.959534,40.90277205,1e-05,0.05,1.26787956,0.297643955555555,113,0,1
"278","00000038bb",114,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,293.075104,38.67477415,1e-05,0.05,1.843763552,0.937515057777778,114,0,1
"279","00000038d",57,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,578.609131,76.65299857,1e-05,0.075,2.763469115,1.95941012777778,57,1609.549072,738656
"280","00000039",58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,131.058289,17.0664037196572,1e-05,2,10,10,58,199.869507,4407
"281","00000039a",58,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,255.662125,33.05688792,1e-05,0.15,6.531483277,6.14609253,58,465.88562,39674
"282","00000039b",115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,423.876892,52.66340322,1e-05,0.05,1.55143312,0.612703466666667,115,0,1
"283","00000039bb",116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,671.063721,92.11507279,1e-05,0.05,1.619031338,0.687812597777778,116,0,1
"284","00000039d",58,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,285.201294,35.97123416,1e-05,0.075,2.44984038,1.61093375555556,58,0,1
"285","0000003A",59,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,208.884201,19.1661274769785,1e-05,2,9.651688361977,9.61298706886333,59,243.175247,15115
