,id,...1.x,x070,x075,x080,x085,x090,x095,x099,x100,more_than_one_mutant,first_mutant_init_time,pop_radius_at_first_mut_init,mu_driver_birth,s_driver_birth,birth_rate_end_mean,sr1,...1.y,sweep_complete_time,sweep_complete_size,sweep_complete_ID,sim_length,sim_size 
7837,000016CC,5837,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,592.799927,75.12412583,1e-05,0.3,2.570107,1.744563333,5837,988.111328,615683,42,1081.639771,1e+06
7838,000016CD,5838,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,280.044006,37.41559674,1e-05,0.3,1.615061,0.683401111,5838,600.852661,92058,4,1252.257202,1e+06
7839,000016CE,5839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,328.247742,45.49341579,1e-05,0.3,1.587482606,0.652758451,5839,0,0,0,1295.38269,1e+06
7840,000016CF,5840,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,349.357666,40.1408102,1e-05,0.3,2.560986,1.734428889,5840,430.35614,24494,5,802.47998,1e+06
7841,000016D0,5841,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,152.886261,17.65291417,1e-05,0.3,1.343457,0.381618889,5841,455.166046,35388,2,1567.292725,1e+06
7842,000016D1,5842,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,141.93454,17.52623862,1e-05,0.3,1.509837828,0.566486475,5842,0,0,0,1669.122314,1e+06
7843,000016D2,5843,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,349.584625,45.74460834,1e-05,0.3,1.890805,0.989783333,5843,605.060181,103947,18,1076.69873,1e+06
7844,000016D3,5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,331.625,37.44111028,1e-05,0.3,1.798483666,0.887204074,5844,0,0,0,1176.472656,1e+06
7845,000016D4,5845,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,452.632599,57.73233772,1e-05,0.3,1.531908376,0.591009306,5845,0,0,0,1539.190674,1e+06
7846,000016D5,5846,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,475.920166,59.47853457,1e-05,0.3,2.303455,1.448283333,5846,706.947144,173098,30,1003.725159,1e+06
7847,000016D6,5847,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,219.996338,22.57463461,1e-05,0.3,1.537803919,0.59755991,5847,0,0,0,1344.903687,1e+06
7848,000016D7,5848,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,305.447113,34.3924343,1e-05,0.3,1.75872,0.843022222,5848,714.748779,228055,6,1133.056396,1e+06
7849,000016D8,5849,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,90.774544,10.71960209,1e-05,0.3,2.122163,1.246847778,5849,127.883621,2817,1,680.775146,1e+06
7850,000016D9,5850,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,356.963684,49.62944589,1e-05,0.3,1.909729,1.01081,5850,558.712036,66789,14,1075.015625,1e+06
7851,000016DA,5851,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,197.89563,26.2090201,1e-05,0.3,1.701234,0.779148889,5851,343.548615,20644,7,1062.158203,1e+06
7852,000016DB,5852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,139.132187,19.22388561,1e-05,0.3,1.429394863,0.477105403,5852,0,0,0,1350.873779,1e+06
7853,000016DC,5853,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,165.193466,17.85015955,1e-05,0.3,1.841224,0.934693333,5853,255.817688,9472,2,925.381287,1e+06
7854,000016DD,5854,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,316.456696,39.26289315,1e-05,0.3,1.67568,0.750755556,5854,516.833069,41472,7,1218.858398,1e+06
7855,000016DE,5855,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,351.396057,39.40855154,1e-05,0.3,1.60333069,0.670367434,5855,0,0,0,1339.348022,1e+06
7856,000016DF,5856,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,378.983948,47.1258748,1e-05,0.3,1.73325147,0.814723855,5856,0,0,0,1249.106323,1e+06
7857,000016E0,5857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,306.791046,38.71590441,1e-05,0.3,1.835922,0.928802222,5857,802.716125,379291,9,1084.518677,1e+06
7858,000016E1,5858,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,231.800919,27.45465007,1e-05,0.3,1.72876,0.809733333,5858,351.538483,13104,5,1084.004272,1e+06
7859,000016E2,5859,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,252.526443,29.6186098,1e-05,0.3,1.541318,0.601464444,5859,468.03891,29370,4,1307.312866,1e+06
7860,000016E3,5860,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,344.097443,47.7898884,1e-05,0.3,1.976725,1.08525,5860,941.752869,700424,11,1045.871338,1e+06
7861,000016E4,5861,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,369.790039,42.06902622,1e-05,0.3,1.608048,0.675608889,5861,591.125,49970,17,1317.432373,1e+06
7862,000016E5,5862,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,134.497849,16.74607446,1e-05,0.3,1.672175,0.746861111,5862,220.972412,5064,1,1041.151855,1e+06
7863,000016E6,5863,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,448.239349,64.77132313,1e-05,0.3,2.38144,1.534933333,5863,610.04364,81738,17,958.597168,1e+06
7864,000016E7,5864,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,151.321213,18.18581787,1e-05,0.3,1.353252,0.392502222,5864,451.793335,34469,2,1570.71167,1e+06
7865,000016E8,5865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,449.751526,62.65807319,1e-05,0.3,1.748980208,0.832200231,5865,0,0,0,1320.520996,1e+06
7866,000016E9,5866,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,147.354889,17.56252487,1e-05,0.3,1.951836,1.057595556,5866,227.439667,10458,3,823.768555,1e+06
7867,000016EA,5867,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,258.095245,33.70531091,1e-05,0.3,1.771108267,0.856786963,5867,0,0,0,1139.748779,1e+06
7868,000016EB,5868,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,199.484756,19.35589667,1e-05,0.3,2.018088,1.131208889,5868,280.42981,13939,5,844.981445,1e+06
7869,000016EC,5869,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,379.241425,49.23018864,1e-05,0.3,2.232587,1.369541111,5869,675.603027,244474,14,943.653687,1e+06
7870,000016ED,5870,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,357.78244,36.20497357,1e-05,0.3,2.288436,1.431595556,5870,750.874207,509256,13,898.500061,1e+06
7871,000016EE,5871,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,363.6073,41.00381469,1e-05,0.3,1.45206877,0.502298634,5871,0,0,0,1570.287964,1e+06
7872,000016EF,5872,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,204.125748,29.25637168,1e-05,0.3,1.443235644,0.492484049,5872,0,0,0,1572.619141,1e+06
7873,000016F0,5873,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,227.180527,24.26015209,1e-05,0.3,1.653092,0.725657778,5873,333.750366,9403,2,1135.804932,1e+06
7874,000016F1,5874,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,390.36145,46.70181303,1e-05,0.3,1.574286811,0.638096457,5874,0,0,0,1402.759277,1e+06
7875,000016F2,5875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,363.343994,43.29213104,1e-05,0.3,1.726090905,0.806767672,5875,0,0,0,1461.755249,1e+06
7876,000016F3,5876,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,433.431702,54.7002096,1e-05,0.3,1.87053086,0.967256511,5876,0,0,0,1169.840454,1e+06
7877,000016F4,5877,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,393.008484,49.32385285,1e-05,0.3,1.727416,0.80824,5877,571.585815,35301,25,1234.556396,1e+06
7878,000016F5,5878,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,335.683441,36.7806609,1e-05,0.3,1.441679979,0.490755533,5878,0,0,0,1559.806396,1e+06
7879,000016F6,5879,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,260.868225,30.34584816,1e-05,0.3,1.504256403,0.560284893,5879,0,0,0,1405.910156,1e+06
7880,000016F7,5880,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,275.428345,40.85605271,1e-05,0.3,2.298642,1.442935556,5880,641.836182,435387,8,814.022766,1e+06
7881,000016F8,5881,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,467.100311,56.13898987,1e-05,0.3,1.94630567,1.051450744,5881,0,0,0,1164.833618,1e+06
7882,000016F9,5882,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,417.66629,54.37043234,1e-05,0.3,2.183852,1.315391111,5882,951.122131,807001,24,1007.042358,1e+06
7883,000016FA,5883,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,172.941833,21.43920417,1e-05,0.3,1.249331,0.277034444,5883,560.68811,41342,3,1880.358643,1e+06
7884,000016FB,5884,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,276.521667,26.46885074,1e-05,0.3,1.522348,0.580386667,5884,510.317078,36405,2,1357.599121,1e+06
7885,000016FC,5885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,325.262268,42.04632098,1e-05,0.3,1.971178718,1.079087464,5885,0,0,0,992.308228,1e+06
7886,000016FD,5886,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,201.205353,24.61832698,1e-05,0.3,1.868231,0.964701111,5886,342.84198,28741,5,942.697815,1e+06
7887,000016FE,5887,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,348.1474,40.40952507,1e-05,0.3,2.121353,1.245947778,5887,447.826782,22219,9,947.494324,1e+06
7888,000016FF,5888,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,358.033386,45.68890712,1e-05,0.3,1.506497502,0.562775002,5888,0,0,0,1474.021851,1e+06
7889,00001700,5889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,332.846039,38.33584151,1e-05,0.3,1.678599644,0.753999604,5889,0,0,0,1227.422729,1e+06
7890,00001701,5890,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,319.891357,38.65830979,1e-05,0.3,1.572216,0.635795556,5890,533.665222,35439,8,1330.398804,1e+06
7891,00001702,5891,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,440.208862,51.79801184,1e-05,0.3,1.548896045,0.609884495,5891,0,0,0,1493.456299,1e+06
7892,00001703,5892,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,372.083374,51.20156465,1e-05,0.3,1.780680471,0.867422745,5892,0,0,0,1477.920532,1e+06
7893,00001704,5893,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,434.612732,55.55763644,1e-05,0.3,1.81714972,0.907944134,5893,0,0,0,1215.592163,1e+06
7894,00001705,5894,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,535.978699,70.32029637,1e-05,0.3,2.871018,2.078908889,5894,696.943665,155447,34,923.076843,1e+06
7895,00001706,5895,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,440.097626,53.20759464,1e-05,0.3,2.103348895,1.225943216,5895,0,0,0,1371.223511,1e+06
7896,00001707,5896,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,144.882599,14.87364686,1e-05,0.3,1.566104,0.629004444,5896,265.603516,9522,2,1148.344238,1e+06
7897,00001708,5897,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,340.859009,36.27085276,1e-05,0.3,1.66950979,0.743899766,5897,0,0,0,1229.027954,1e+06
7898,00001709,5898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,342.440308,39.46908389,1e-05,0.3,1.837657967,0.930731074,5898,0,0,0,1150.903442,1e+06
7899,0000170A,5899,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,358.390869,48.90908704,1e-05,0.3,1.601199,0.667998889,5899,1312.767822,916115,17,1353.817627,1e+06
7900,0000170B,5900,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,437.057159,57.32288335,1e-05,0.3,1.60216,0.669066667,5900,1446.744873,923555,33,1483.156006,1e+06
7901,0000170C,5901,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,305.370148,36.22694661,1e-05,0.3,1.316002,0.351113333,5901,748.855408,60826,10,1852.552002,1e+06
7902,0000170D,5902,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,342.253082,37.33895153,1e-05,0.3,1.629374,0.699304444,5902,855.679016,278386,11,1286.854858,1e+06
7903,0000170E,5903,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,279.84848,35.86932617,1e-05,0.3,1.573287638,0.636986265,5903,0,0,0,1432.22644,1e+06
7904,0000170F,5904,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,384.319794,51.3412521,1e-05,0.3,2.026044314,1.140049237,5904,0,0,0,1168.757324,1e+06
7905,00001710,5905,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,190.058411,22.01785541,1e-05,0.3,1.408754,0.454171111,5905,421.574738,27656,3,1440.996216,1e+06
7906,00001711,5906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,508.145966,60.7152929,1e-05,0.3,1.725004757,0.805560841,5906,0,0,0,1353.883179,1e+06
7907,00001712,5907,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,315.003235,42.69241629,1e-05,0.3,1.932794,1.036437778,5907,476.624237,37320,11,1025.093872,1e+06
7908,00001713,5908,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,289.013306,27.82890499,1e-05,0.3,1.514907,0.572118889,5908,625.700012,72503,5,1399.298096,1e+06
7909,00001714,5909,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,423.546661,54.13574717,1e-05,0.3,1.851044082,0.945604536,5909,0,0,0,1191.587158,1e+06
7910,00001715,5910,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,223.150757,22.72920908,1e-05,0.3,1.385298634,0.428109594,5910,0,0,0,1692.517944,1e+06
7911,00001716,5911,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,81.920822,6.817128676,1e-05,0.3,1.556878,0.618753333,5911,155.898224,3643,1,1101.903076,1e+06
7912,00001717,5912,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,129.895126,14.04820734,1e-05,0.3,1.825894,0.91766,5912,197.133423,6501,1,881.842896,1e+06
7913,00001718,5913,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,108.494324,12.60304063,1e-05,0.3,1.233394,0.259326667,5913,373.746002,15279,1,1883.64502,1e+06
7914,00001719,5914,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,254.318756,30.73150553,1e-05,0.3,1.674502,0.749446667,5914,741.585876,262672,10,1165.51355,1e+06
7915,0000171A,5915,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,450.836151,47.07518909,1e-05,0.3,1.662086616,0.735651796,5915,0,0,0,1356.995239,1e+06
7916,0000171B,5916,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,310.344788,31.25019569,1e-05,0.3,1.780326686,0.867029651,5916,0,0,0,1197.226074,1e+06
7917,0000171C,5917,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,131.655472,13.08627979,1e-05,0.3,1.801975,0.891083333,5917,192.61055,4049,1,909.301941,1e+06
7918,0000171D,5918,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,184.617111,18.11566981,1e-05,0.3,1.361859,0.402065556,5918,435.788971,26837,1,1560.906494,1e+06
7919,0000171E,5919,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,430.527435,43.28845458,1e-05,0.3,1.475869722,0.528744135,5919,0,0,0,1687.27002,1e+06
7920,0000171F,5920,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,328.219177,38.92090375,1e-05,0.3,1.760520077,0.845022308,5920,0,0,0,1148.74646,1e+06
7921,00001720,5921,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,457.563202,61.99157407,1e-05,0.3,1.784943097,0.872158997,5921,0,0,0,1312.408203,1e+06
7922,00001721,5922,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,70.449402,9.94959168,1e-05,0.3,1.491881,0.546534444,5922,216.417618,14004,2,1164.73999,1e+06
7923,00001722,5923,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,202.950836,21.9889226,1e-05,0.3,1.640519,0.711687778,5923,417.554504,41408,1,1137.234497,1e+06
7924,00001723,5924,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,252.233353,23.0973455,1e-05,0.3,1.582493,0.647214444,5924,390.41156,14729,2,1244.145874,1e+06
7925,00001724,5925,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,272.838867,30.68486016,1e-05,0.3,1.664038,0.73782,5925,483.631165,39315,4,1183.172974,1e+06
7926,00001725,5926,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,292.147186,34.93422539,1e-05,0.3,2.018139487,1.131266097,5926,0,0,0,1062.883545,1e+06
7927,00001726,5927,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,210.355301,25.8851755,1e-05,0.3,1.585057027,0.650063363,5927,0,0,0,1187.10144,1e+06
7928,00001727,5928,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,157.951981,12.13991257,1e-05,0.3,1.570045,0.633383333,5928,247.681747,5253,2,1165.952148,1e+06
7929,00001728,5929,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,301.823944,39.32364972,1e-05,0.3,1.549806596,0.610896218,5929,0,0,0,1436.29187,1e+06
7930,00001729,5930,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,258.189545,28.59612032,1e-05,0.3,1.384724247,0.427471385,5930,0,0,0,1789.714355,1e+06
7931,0000172A,5931,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,237.519882,29.13644567,1e-05,0.3,1.468973796,0.521081996,5931,0,0,0,1500.36377,1e+06
7932,0000172B,5932,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,300.38562,44.66015838,1e-05,0.3,1.62177296,0.690858845,5932,0,0,0,1538.429932,1e+06
7933,0000172C,5933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,253.579742,30.24603466,1e-05,0.3,1.730047545,0.811163939,5933,0,0,0,1288.561768,1e+06
7934,0000172D,5934,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,179.770462,18.48958674,1e-05,0.3,1.278702,0.309668889,5934,589.94342,53650,2,1788.348511,1e+06
7935,0000172E,5935,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,367.792053,45.26193133,1e-05,0.3,1.918545485,1.020606095,5935,0,0,0,1159.922607,1e+06
7936,0000172F,5936,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,193.664841,20.26375467,1e-05,0.3,1.906256,1.006951111,5936,268.677765,8670,4,896.087646,1e+06
7937,00001730,5937,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,55.738575,4.184141936,1e-05,0.3,1.315251,0.350278889,5937,132.438904,1473,1,1547.034912,1e+06
7938,00001731,5938,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,270.139557,27.50098707,1e-05,0.3,1.864688,0.960764444,5938,363.827972,11275,6,1004.848755,1e+06
7939,00001732,5939,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,134.25354,15.31647434,1e-05,0.3,1.681447,0.757163333,5939,248.82103,10627,2,1029.650269,1e+06
7940,00001733,5940,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,221.0439,29.944598,1e-05,0.3,1.406896496,0.452107218,5940,0,0,0,1549.701538,1e+06
7941,00001734,5941,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,203.74762,28.56827871,1e-05,0.3,1.619508384,0.688342649,5941,0,0,0,1372.391846,1e+06
7942,00001735,5942,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,466.380249,57.04177116,1e-05,0.3,1.68430558,0.760339533,5942,0,0,0,1370.117554,1e+06
7943,00001736,5943,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,329.626282,40.35829144,1e-05,0.3,2.240965518,1.378850576,5943,0,0,0,1114.488159,1e+06
7944,00001737,5944,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,95.947517,11.56244577,1e-05,0.3,2.211543,1.346158889,5944,139.004822,2969,2,667.893616,1e+06
7945,00001738,5945,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,174.981155,19.15753895,1e-05,0.3,1.487195,0.541327778,5945,378.887604,23201,2,1314.776733,1e+06
7946,00001739,5946,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,416.387238,51.16736083,1e-05,0.3,2.078196764,1.197996405,5946,0,0,0,1040.946167,1e+06
7947,0000173A,5947,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,221.147263,25.89746957,1e-05,0.3,1.957713026,1.064125584,5947,0,0,0,899.644165,1e+06
7948,0000173B,5948,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,167.329941,17.20546989,1e-05,0.3,2.386571,1.540634444,5948,229.692444,11343,1,669.307007,1e+06
7949,0000173C,5949,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,481.610107,58.08687282,1e-05,0.3,1.64509691,0.716774344,5949,0,0,0,1485.777222,1e+06
7950,0000173D,5950,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,252.322891,26.41467907,1e-05,0.3,1.930782,1.034202222,5950,368.652466,21291,4,955.002869,1e+06
7951,0000173E,5951,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,329.729462,39.33578977,1e-05,0.3,1.769769,0.855298889,5951,540.455994,54166,12,1138.469849,1e+06
7952,0000173F,5952,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,242.235199,31.5694196,1e-05,0.3,1.722478784,0.802754204,5952,0,0,0,1113.657959,1e+06
7953,00001740,5953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,430.025208,56.44716079,1e-05,0.3,1.744636256,0.827373618,5953,0,0,0,1253.948975,1e+06
7954,00001741,5954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,411.130157,54.05042216,1e-05,0.3,1.9318342,1.035371333,5954,0,0,0,1134.004028,1e+06
7955,00001742,5955,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,122.435997,11.14185153,1e-05,0.3,1.187043,0.207825556,5955,674.77887,62184,2,2000,873175
7956,00001743,5956,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,356.669006,36.9662595,1e-05,0.3,1.972106,1.080117778,5956,736.079773,305685,9,1023.182678,1e+06
7957,00001744,5957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,124.151543,15.81744513,1e-05,0.3,1.51202431,0.5689159,5957,0,0,0,1346.138916,1e+06
7958,00001745,5958,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,114.970612,13.66923199,1e-05,0.3,1.282703,0.314114444,5958,497.552643,41603,1,1718.093872,1e+06
7959,00001746,5959,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,249.576569,25.54476985,1e-05,0.3,2.160392,1.289324444,5959,336.680634,16427,4,834.094727,1e+06
7960,00001747,5960,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,339.06012,47.77656532,1e-05,0.3,1.809765,0.899738889,5960,958.859619,574645,13,1137.992188,1e+06
7961,00001748,5961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,260.842743,35.20651498,1e-05,0.3,1.441153572,0.490170635,5961,0,0,0,1608.864502,1e+06
7962,00001749,5962,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,401.700775,45.51789812,1e-05,0.3,1.561252,0.623613333,5962,715.020142,68936,18,1434.264526,1e+06
7963,0000174A,5963,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,202.782394,17.85015955,1e-05,0.3,1.33292,0.369911111,5963,477.066376,28860,1,1638.000854,1e+06
