,id,...1.x,x070,x075,x080,x085,x090,x095,x099,x100,more_than_one_mutant,first_mutant_init_time,pop_radius_at_first_mut_init,mu_driver_birth,s_driver_birth,birth_rate_end_mean,sr1,sweep_complete_time,num_cell,sim_length,sim_size 
3451,00000330d,817,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,594.979553,78.19472235,1e-05,0.075,2.705583208,1.895092453,0,1,448.632599,1e+06
3452,00000331,818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,151.125137,17.01035627,1e-05,2,9.358685134,9.287427927,162.701416,7677,261.592224,1e+06
3453,00000331a,818,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,444.20697,57.37006382,1e-05,0.15,6.066052339,5.628947043,0,1,1071.047974,1e+06
3454,00000331d,818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,253.80452,29.83810905,1e-05,0.075,3.040309527,2.267010586,1837.756104,981378,261.592224,1e+06
3455,00000332,819,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,356.028625,43.49083958,1e-05,2,9.809045343,9.787828159,379.979218,29724,462.338745,1e+06
3456,00000332a,819,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,293.089264,38.84313145,1e-05,0.15,5.882071986,5.424524429,0,1,1212.47583,1e+06
3457,00000332d,819,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,254.343155,34.19752216,1e-05,0.075,2.732524861,1.925027623,0,1,462.338745,1e+06
3458,00000333,820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,162.316101,20.24833883,1e-05,2,9.94784506,9.942050066,0,1,303.75058,1e+06
3459,00000333a,820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,205.608017,26.64265464,1e-05,0.15,6.916182756,6.573536396,0,1,1067.150513,1e+06
3460,00000333d,820,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,406.967224,52.95273163,1e-05,0.075,3.143747641,2.381941823,0,1,303.75058,1e+06
3461,00000334,821,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.953842,9.657512483,1e-05,2,9.885253957,9.872504397,134.876953,1135,245.817947,1e+06
3462,00000334a,821,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,442.767212,53.23749831,1e-05,0.15,6.049796153,5.610884614,0,1,1226.640869,1e+06
3463,00000334d,821,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,359.062958,40.16855503,1e-05,0.075,3.431511754,2.701679727,0,1,245.817947,1e+06
3464,00000335,822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,122.980934,15.2542253,1e-05,2,9.961690816,9.957434239,142.958008,4349,241.743515,1e+06
3465,00000335a,822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,375.86441,45.47941997,1e-05,0.15,5.82497238,5.361080422,756.016541,127864,1027.686035,1e+06
3466,00000335d,822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,400.604553,48.84396172,1e-05,0.075,3.133306871,2.370340968,1652.02478,581515,241.743515,1e+06
3467,00000336,823,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57.32338,7.181066942,1e-05,2,10,10,71.689026,1379,169.816635,1e+06
3468,00000336a,823,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,451.852783,60.04313259,1e-05,0.15,5.994409078,5.54934342,991.827026,573145,1057.410767,1e+06
3469,00000336d,823,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,103.60659,11.94164264,1e-05,0.075,2.751712767,1.946347519,0,1,169.816635,1e+06
3470,00000337,824,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,184.381592,19.41365552,1e-05,2,10,10,194.144714,10409,272.996979,1e+06
3471,00000337a,824,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,329.881104,37.52178869,1e-05,0.15,6.201179725,5.779088583,0,1,1114.187134,1e+06
3472,00000337d,824,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,608.680542,72.53292907,1e-05,0.075,4.240656513,3.600729459,1859.18811,839698,272.996979,1e+06
3473,00000338,825,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,105.804932,12.17935884,1e-05,2,10,10,124.610573,3110,218.480972,1e+06
3474,00000338a,825,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,105.804932,12.17917924,1e-05,0.15,6.872182623,6.524647359,331.649811,17744,701.891296,1e+06
3475,00000338d,825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,459.276703,57.17275768,1e-05,0.075,2.425555942,1.583951047,0,1,218.480972,1e+06
3476,00000339,826,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,238.721619,27.07562167,1e-05,2,9.601166312,9.556851457,284.511414,19273,376.965271,1e+06
3477,00000339a,826,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,423.061798,56.25793454,1e-05,0.15,6.648381183,6.275979092,1060.531128,529886,1106.709717,1e+06
3478,00000339d,826,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,278.745239,33.18662692,1e-05,0.075,2.71631456,1.907016178,0,1,376.965271,1e+06
3479,0000033A,827,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,124.508255,13.61109171,1e-05,2,10,10,140.744125,3667,236.718842,1e+06
3480,0000033Aa,827,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,124.508255,13.51702166,1e-05,0.15,5.600365616,5.111517351,404.796265,21491,887.766235,1e+06
3481,0000033Ad,827,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,497.418915,66.06320345,1e-05,0.075,2.634607838,1.816230931,0,1,236.718842,1e+06
3482,0000033B,828,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,141.079498,13.43454608,1e-05,2,9.975461632,9.972735147,174.055054,4048,297.356201,1e+06
3483,0000033Ba,828,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,403.37088,46.26354585,1e-05,0.15,6.588985216,6.209983573,0,1,1121.518677,1e+06
3484,0000033Bd,828,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,341.019073,37.15949793,1e-05,0.075,3.196813141,2.44090349,862.108582,93588,297.356201,1e+06
3485,0000033C,829,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,176.749756,20.58356028,1e-05,2,9.889809874,9.877566527,240.806061,18925,316.929443,1e+06
3486,0000033Ca,829,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,393.963165,49.66150419,1e-05,0.15,7.295033313,6.994481459,701.837708,107929,927.825378,1e+06
3487,0000033Cd,829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,535.63562,68.84731306,1e-05,0.075,3.23380959,2.482010656,0,1,316.929443,1e+06
3488,0000033D,830,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,266.230713,28.22681603,1e-05,2,9.667464522,9.630516135,295.392334,14253,380.206512,1e+06
3489,0000033Da,830,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,465.323914,53.20759464,1e-05,0.15,6.140792845,5.71199205,0,1,1183.674927,1e+06
3490,0000033Dd,830,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,405.124023,45.37080597,1e-05,0.075,3.141208268,2.379120298,904.412048,87107,380.206512,1e+06
3491,0000033E,831,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,197.403198,20.20112149,1e-05,2,9.588118357,9.542353731,210.867661,8822,310.65451,1e+06
3492,0000033Ea,831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,588.548157,70.46273912,1e-05,0.15,5.934086425,5.48231825,0,1,1250.052124,1e+06
3493,0000033Ed,831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,619.163696,76.01080676,1e-05,0.075,2.703937643,1.893264048,0,1,310.65451,1e+06
3494,0000033F,832,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,80.470177,10.12416941,1e-05,2,9.476828076,9.418697862,103.659355,2258,237.178116,1e+06
3495,0000033Fa,832,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,302.978455,35.38237955,1e-05,0.15,6.723784093,6.359760103,0,1,1036.167969,1e+06
3496,0000033Fd,832,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,608.127075,79.94588298,1e-05,0.075,3.271181628,2.523535142,0,1,237.178116,1e+06
3497,00000340,833,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,231.779968,28.31126865,1e-05,2,10,10,268.71228,24424,342.619049,1e+06
3498,00000340a,833,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,466.131622,59.51598452,1e-05,0.15,6.379280615,5.976978461,845.736633,325734,954.203918,1e+06
3499,00000340d,833,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,286.824829,35.94024928,1e-05,0.075,2.828541456,2.031712729,0,1,342.619049,1e+06
3500,00000341,834,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,135.306381,12.91508032,1e-05,2,10,10,148.934921,3198,240.853134,1e+06
3501,00000341a,834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,326.939911,40.04553916,1e-05,0.15,6.134025426,5.704472696,0,1,1157.867432,1e+06
3502,00000341d,834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,702.894165,90.00017596,1e-05,0.075,2.60349301,1.7816589,0,1,240.853134,1e+06
3503,00000342,835,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,265.011139,31.98559281,1e-05,2,9.481974515,9.424416128,281.910614,19080,371.676849,1e+06
3504,00000342a,835,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,405.74173,48.52686409,1e-05,0.15,6.026449206,5.584943562,807.929504,243879,930.917847,1e+06
3505,00000342d,835,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,437.074951,55.46589087,1e-05,0.075,2.951341905,2.168157672,0,1,371.676849,1e+06
3506,00000343,836,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,242.387115,26.10596802,1e-05,2,9.569369241,9.521521379,257.980225,13655,354.262878,1e+06
3507,00000343a,836,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,279.032349,32.78130833,1e-05,0.15,5.009829383,4.455365981,586.995544,81262,839.539185,1e+06
3508,00000343d,836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,351.581482,44.84508737,1e-05,0.075,2.614504385,1.793893761,0,1,354.262878,1e+06
3509,00000344,837,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,184.182144,16.69873301,1e-05,2,9.871241813,9.856935348,199.067062,3134,301.240845,1e+06
3510,00000344a,837,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,608.235901,72.1368839,1e-05,0.15,5.827684941,5.364094379,995.118164,621418,1043.981445,1e+06
3511,00000344d,837,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,469.549835,54.97592536,1e-05,0.075,3.080429043,2.311587826,0,1,301.240845,1e+06
3512,00000345,838,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,215.060822,30.90239186,1e-05,2,9.724302714,9.693669683,281.843628,23873,369.370544,1e+06
3513,00000345a,838,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,190.949463,26.29389801,1e-05,0.15,6.856980747,6.507756386,0,1,870.470032,1e+06
3514,00000345d,838,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,712.647949,100.9757509,1e-05,0.075,2.5514131,1.723792333,1708.860474,743460,369.370544,1e+06
3515,00000346,839,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,142.559937,18.6270773,1e-05,2,9.39765498,9.330727755,181.643265,15807,266.160583,1e+06
3516,00000346a,839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,428.823242,61.15669352,1e-05,0.15,6.322061283,5.913401426,0,1,1166.996826,1e+06
3517,00000346d,839,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,290.107635,39.18986094,1e-05,0.075,3.202493188,2.447214653,1430.672974,818203,266.160583,1e+06
3518,00000347,840,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,186.937347,20.23261196,1e-05,2,9.837105369,9.819005966,198.337845,5826,304.197937,1e+06
3519,00000347a,840,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,356.27597,41.98192277,1e-05,0.15,5.804064875,5.337849861,921.36969,568328,984.959839,1e+06
3520,00000347d,840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,515.070984,69.39302528,1e-05,0.075,3.089744921,2.321938801,0,1,304.197937,1e+06
3521,00000348,841,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,205.361664,24.44351198,1e-05,2,9.9318601,9.924289001,235.175232,18308,322.136017,1e+06
3522,00000348a,841,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,570.879028,73.19041655,1e-05,0.15,6.686426198,6.318251331,1138.205566,969467,1140.477783,1e+06
3523,00000348d,841,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,478.712921,60.39991395,1e-05,0.075,2.98075882,2.200843133,0,1,322.136017,1e+06
3524,00000349,842,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,166.775284,20.69922083,1e-05,2,10,10,203.572784,15465,280.485748,1e+06
3525,00000349a,842,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,386.010345,48.54325996,1e-05,0.15,6.345686889,5.939652099,797.604919,626614,846.22876,1e+06
3526,00000349d,842,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,270.946259,34.59545016,1e-05,0.075,2.736616658,1.929574064,953.602783,258424,280.485748,1e+06
3527,0000034A,843,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,235.588577,28.44027559,1e-05,2,9.898754201,9.887504668,302.048096,18594,394.135437,1e+06
3528,0000034Aa,843,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,376.912598,49.4817102,1e-05,0.15,6.973608398,6.637342664,829.059998,340986,925.094177,1e+06
3529,0000034Ad,843,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,570.904114,74.46447621,1e-05,0.075,3.242910806,2.492123118,0,1,394.135437,1e+06
3530,0000034B,844,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,171.888245,19.48730084,1e-05,2,9.575314284,9.528126983,266.759277,38932,345.964355,1e+06
3531,0000034Ba,844,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,241.871262,29.57020895,1e-05,0.15,6.290065388,5.877850431,943.778381,660535,979.971924,1e+06
3532,0000034Bd,844,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,404.873352,51.84101049,1e-05,0.075,3.235877348,2.484308164,0,1,345.964355,1e+06
3533,0000034C,845,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,160.715759,18.17733222,1e-05,2,9.99971957,9.999688411,177.900482,8274,272.652893,1e+06
3534,0000034Ca,845,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,160.715851,18.21205374,1e-05,0.15,5.143269965,4.603633294,378.927765,18517,986.608276,1e+06
3535,0000034Cd,845,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,318.491394,39.03523313,1e-05,0.075,2.739842312,1.933158124,1101.942017,215506,272.652893,1e+06
3536,0000034D,846,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,166.121262,20.0508664,1e-05,2,9.999991027,9.99999003,185.902283,10142,280.852356,1e+06
3537,0000034Da,846,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,142.109039,15.89773725,1e-05,0.15,6.589995563,6.211106181,658.936218,84137,893.585571,1e+06
3538,0000034Dd,846,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,291.769653,31.81549054,1e-05,0.075,2.634009968,1.815566631,0,1,280.852356,1e+06
3539,0000034E,847,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,126.164543,10.76420995,1e-05,2,9.673118623,9.63679847,141.834549,3267,249.891602,1e+06
3540,0000034Ea,847,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,137.470505,12.70366531,1e-05,0.15,5.605045142,5.116716824,581.880432,55001,1002.163635,1e+06
3541,0000034Ed,847,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,583.559937,72.98136286,1e-05,0.075,3.38145872,2.646065244,1594.907959,835001,249.891602,1e+06
3542,0000034F,848,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,164.006042,17.63513343,1e-05,2,9.453946833,9.393274259,211.723572,6055,301.642914,1e+06
3543,0000034Fa,848,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,282.202423,32.33155836,1e-05,0.15,6.86515905,6.516843389,866.756165,304622,974.239502,1e+06
3544,0000034Fd,848,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,504.180054,65.37299543,1e-05,0.075,3.21980808,2.466453422,0,1,301.642914,1e+06
3545,00000350,849,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,233.933365,28.05147493,1e-05,2,10,10,266.924255,12381,345.121765,1e+06
3546,00000350a,849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,569.079407,73.29906254,1e-05,0.15,5.852278913,5.391421014,0,1,1134.155884,1e+06
3547,00000350d,849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,240.199173,28.5515607,1e-05,0.075,2.568277576,1.74253064,0,1,345.121765,1e+06
3548,00000351,850,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,201.328033,28.75195915,1e-05,2,10,10,238.698227,16164,314.760742,1e+06
3549,00000351a,850,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,287.297546,40.59029405,1e-05,0.15,6.188719313,5.765243681,1025.716675,405084,1119.464722,1e+06
3550,00000351d,850,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,392.781342,57.16997386,1e-05,0.075,3.047083756,2.274537507,0,1,314.760742,1e+06
3551,00000352,851,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,229.720734,26.13643362,1e-05,2,9.917181984,9.907979983,254.609665,12240,346.054596,1e+06
3552,00000352a,851,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,356.569336,43.38394123,1e-05,0.15,6.260607766,5.84511974,927.638855,451119,984.999573,1e+06
3553,00000352d,851,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,542.59082,68.49503203,1e-05,0.075,3.365114697,2.627905219,1875.640503,895168,346.054596,1e+06
3554,00000353,852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,171.787598,22.12634276,1e-05,2,10,10,0,1,300.043091,1e+06
3555,00000353a,852,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,351.561768,46.0221032,1e-05,0.15,7.094340361,6.77148929,698.929932,61431,964.514343,1e+06
3556,00000353d,852,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,317.636475,40.09320298,1e-05,0.075,2.721883334,1.913203704,0,1,300.043091,1e+06
3557,00000354,853,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,136.273727,13.92323375,1e-05,2,10,10,142.796432,4508,225.159332,1e+06
3558,00000354a,853,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,235.376801,27.10459772,1e-05,0.15,6.071807119,5.635341243,0,1,1017.789734,1e+06
3559,00000354d,853,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,611.456543,80.34107214,1e-05,0.075,2.305774488,1.450860542,0,1,225.159332,1e+06
3560,00000355,854,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,109.210754,13.56423756,1e-05,2,10,10,136.769363,5520,220.90416,1e+06
3561,00000355a,854,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,122.041451,15.72662652,1e-05,0.15,6.090212608,5.655791787,503.817322,37339,841.902466,1e+06
3562,00000355d,854,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,329.330048,39.44084702,1e-05,0.075,2.850078544,2.055642827,700.822327,73847,220.90416,1e+06
3563,00000356,855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,260.652679,31.83596346,1e-05,2,9.937388618,9.930431797,369.205902,126663,429.535675,1e+06
3564,00000356a,855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,156.518311,13.69249878,1e-05,0.15,5.689588122,5.210653469,304.236267,14700,660.322388,1e+06
3565,00000356d,855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,156.518326,13.69249878,1e-05,0.075,3.151981077,2.391090086,470.256836,30520,429.535675,1e+06
3566,00000357,856,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,207.892563,22.49728086,1e-05,2,9.466021798,9.406690887,235.968918,10758,331.656921,1e+06
3567,00000357a,856,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,634.972717,83.04901332,1e-05,0.15,6.76802343,6.408914922,1028.998169,253214,1129.368774,1e+06
3568,00000357d,856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,412.410767,48.76243277,1e-05,0.075,3.076309374,2.307010416,0,1,331.656921,1e+06
3569,00000358,857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,155.444305,16.94473326,1e-05,2,9.467380895,9.408200994,184.687027,3541,298.872803,1e+06
3570,00000358a,857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,168.346939,18.71205159,1e-05,0.15,6.143399999,5.714888888,604.709717,105234,867.722717,1e+06
3571,00000358d,857,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,168.346954,18.71205159,1e-05,0.075,4.068006957,3.408896619,0,1,298.872803,1e+06
3572,00000359,858,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,96.113571,11.43806022,1e-05,2,9.999515483,9.999461648,106.484467,2005,204.566345,1e+06
3573,00000359a,858,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,341.671326,41.50150352,1e-05,0.15,7.193101529,6.881223921,0,1,1118.076782,1e+06
3574,00000359d,858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,383.742615,46.15677706,1e-05,0.075,2.632343848,1.813715387,0,1,204.566345,1e+06
3575,0000035A,859,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,105.138588,11.17054858,1e-05,2,10,10,131.981598,3312,249.36821,1e+06
3576,0000035Aa,859,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,528.557068,64.14416255,1e-05,0.15,6.558650721,6.176278579,0,1,1163.579956,1e+06
3577,0000035Ad,859,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,467.246674,59.27213691,1e-05,0.075,3.529170883,2.81018987,0,1,249.36821,1e+06
3578,0000035B,860,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,303.028809,38.08649279,1e-05,2,9.856775983,9.840862203,352.744965,131374,408.903442,1e+06
3579,0000035Ba,860,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,346.118561,43.12638015,1e-05,0.15,6.03540267,5.594891856,864.757263,294964,985.703491,1e+06
3580,0000035Bd,860,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,476.460907,62.6987009,1e-05,0.075,3.212224114,2.458026793,1399.762451,487098,408.903442,1e+06
3581,0000035C,861,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,345.876556,39.7429269,1e-05,2,9.52806133,9.475623701,364.131165,19255,462.781738,1e+06
3582,0000035Ca,861,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,279.560974,29.22915898,1e-05,0.15,6.605934444,6.228816049,0,1,1186.119751,1e+06
3583,0000035Cd,861,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,478.987732,55.18973909,1e-05,0.075,2.547008728,1.718898587,867.143555,77894,462.781738,1e+06
3584,0000035D,862,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,145.739868,18.94898787,1e-05,2,9.81428235,9.793647056,182.958694,10068,276.354553,1e+06
3585,0000035Da,862,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,145.739944,18.94870844,1e-05,0.15,5.752037104,5.280041227,691.989197,83413,898.703064,1e+06
