,index,birth_rate_end_mean
981,000001EAa,1.384443657
982,000001EAaa,1.544903315
983,000001EBa,1.3487522
984,000001EBaa,1.378703017
985,000001ECa,1.409549152
986,000001ECaa,1.368376065
987,000001EDa,1.239251255
988,000001EDaa,1.486099271
989,000001EEa,1.416839033
990,000001EEaa,1.387833563
991,000001EFa,1.473033932
992,000001EFaa,1.208706716
993,000001F0a,1.364859819
994,000001F0aa,1.249619001
995,000001F1a,1.350345641
996,000001F1aa,1.297372558
997,000001F2a,1.422605474
998,000001F2aa,1.265634366
999,000001F3a,1.386912071
1000,000001F3aa,1.811212135
