,index,mu_driver_birth,s_driver_birth
33710,0000888A,1e-06,1.0
33711,00004A50,1e-04,0.5
33712,00003523,1e-03,0.3
33713,00000098,1e-02,2.0
33714,00007877,1e-05,0.2
33715,000031C8,1e-03,0.4
33716,00004D96,1e-04,0.5
33717,000012C7,1e-02,0.4
33718,000058A6,1e-04,0.2
33719,00006431,1e-05,1.5
33720,00001343,1e-02,0.4
33721,00009497,1e-06,0.2
33722,000084E2,1e-06,1.0
33723,00001C3F,1e-02,0.1
33724,00005730,1e-04,0.2
33725,00001A49,1e-02,0.2
33726,000097A0,1e-06,0.2
33727,00006062,1e-05,2.0
33728,000018E8,1e-02,0.2
33729,00009C02,1e-06,0.1
33730,0000676B,1e-05,1.0
33731,00000A85,1e-02,1.0
33732,00008BD4,1e-06,0.5
33733,000054F5,1e-04,0.3
33734,00009A9A,1e-06,0.1
33735,0000892D,1e-06,0.5
33736,00003EB5,1e-04,2.0
33737,000025BA,1e-03,1.5
33738,00002023,1e-03,2.0
33739,00004E80,1e-04,0.4
33740,000001E6,1e-02,2.0
33741,000079CF,1e-05,0.1
33742,000019DF,1e-02,0.2
33743,00007761,1e-05,0.2
33744,0000030D,1e-02,2.0
33745,00003ADC,1e-03,0.1
33746,00006790,1e-05,1.0
33747,000075DA,1e-05,0.2
33748,0000117C,1e-02,0.4
33749,00006BCB,1e-05,0.5
33750,00008EBA,1e-06,0.4
33751,00007B49,1e-05,0.1
33752,00006A21,1e-05,0.5
33753,00006434,1e-05,1.5
33754,00004F43,1e-04,0.4
33755,0000174D,1e-02,0.3
33756,0000935E,1e-06,0.3
33757,0000832B,1e-06,1.5
33758,000079F3,1e-05,0.1
33759,00009786,1e-06,0.2
33760,00006C36,1e-05,0.5
33761,00003AA7,1e-03,0.1
33762,0000959A,1e-06,0.2
33763,00004F4C,1e-04,0.4
33764,00000F0A,1e-02,0.5
33765,000064B4,1e-05,1.5
33766,00001599,1e-02,0.3
33767,00008784,1e-06,1.0
33768,0000999F,1e-06,0.1
33769,00004F35,1e-04,0.4
33770,00009716,1e-06,0.2
33771,00005AE4,1e-04,0.1
33772,00007FCE,1e-06,2.0
33773,000098BB,1e-06,0.1
33774,00000002,1e-02,2.0
33775,00009006,1e-06,0.4
33776,000036DA,1e-03,0.2
33777,00008207,1e-06,1.5
33778,00005994,1e-04,0.2
33779,00003F0B,1e-04,2.0
33780,000004E7,1e-02,1.5
33781,000076A8,1e-05,0.2
33782,000032F9,1e-03,0.3
33783,00002FA2,1e-03,0.4
33784,00003CCF,1e-03,0.1
33785,00007C1A,1e-05,0.1
33786,00001860,1e-02,0.2
33787,000026B0,1e-03,1.5
33788,00005472,1e-04,0.3
33789,00004D76,1e-04,0.5
33790,00000032,1e-02,2.0
33791,00000178,1e-02,2.0
33792,000053EB,1e-04,0.3
33793,00001C3E,1e-02,0.1
33794,0000160F,1e-02,0.3
33795,00004A8F,1e-04,0.5
33796,00002B12,1e-03,0.5
33797,00009295,1e-06,0.3
33798,0000877F,1e-06,1.0
33799,00008357,1e-06,1.5
33800,0000039D,1e-02,2.0
33801,00003E0D,1e-03,0.1
33802,000028C7,1e-03,1.0
33803,00004CBC,1e-04,0.5
33804,00009843,1e-06,0.2
33805,00007146,1e-05,0.4
33806,00007B01,1e-05,0.1
33807,0000519A,1e-04,0.4
33808,000066D0,1e-05,1.0
33809,000048B9,1e-04,1.0
33810,00006129,1e-05,2.0
33811,000073D0,1e-05,0.3
33812,00004F29,1e-04,0.4
33813,00006207,1e-05,1.5
33814,000041B5,1e-04,2.0
33815,000078D9,1e-05,0.2
33816,000073BD,1e-05,0.3
33817,000080AC,1e-06,2.0
33818,00007E01,1e-06,2.0
33819,00006675,1e-05,1.0
33820,00003F84,1e-04,2.0
33821,00003F02,1e-04,2.0
33822,00006B18,1e-05,0.5
33823,0000461F,1e-04,1.5
33824,00004DAD,1e-04,0.5
33825,00000BA3,1e-02,1.0
33826,000052DF,1e-04,0.3
33827,000074AD,1e-05,0.3
33828,00003146,1e-03,0.4
33829,00007719,1e-05,0.2
33830,00004AA1,1e-04,0.5
33831,000007B2,1e-02,1.5
33832,00000066,1e-02,2.0
33833,00006188,1e-05,2.0
33834,0000134D,1e-02,0.4
33835,00004686,1e-04,1.0
33836,0000047F,1e-02,1.5
33837,00009798,1e-06,0.2
33838,000075A9,1e-05,0.2
33839,00006A59,1e-05,0.5
33840,000026F5,1e-03,1.5
33841,00000DF8,1e-02,0.5
33842,000018C5,1e-02,0.2
33843,00003263,1e-03,0.4
33844,00005F7D,1e-05,2.0
33845,000064EF,1e-05,1.5
33846,00009188,1e-06,0.3
33847,00000810,1e-02,1.0
33848,0000224B,1e-03,2.0
33849,00006CF9,1e-05,0.5
33850,00002917,1e-03,1.0
33851,0000854C,1e-06,1.0
33852,0000550F,1e-04,0.3
33853,00008C6D,1e-06,0.5
33854,000015D2,1e-02,0.3
33855,000003E6,1e-02,2.0
33856,00003125,1e-03,0.4
33857,00006799,1e-05,1.0
33858,000082EF,1e-06,1.5
33859,00008FF3,1e-06,0.4
33860,00008082,1e-06,2.0
33861,00005D5C,1e-04,0.1
33862,000076FD,1e-05,0.2
33863,000083F2,1e-06,1.5
33864,00000D0C,1e-02,0.5
33865,00001AA1,1e-02,0.2
33866,0000075B,1e-02,1.5
33867,0000014F,1e-02,2.0
33868,00004881,1e-04,1.0
33869,00003AA8,1e-03,0.1
33870,0000584E,1e-04,0.2
33871,00007518,1e-05,0.3
33872,00006EB2,1e-05,0.4
33873,0000545B,1e-04,0.3
33874,00001989,1e-02,0.2
33875,00000F34,1e-02,0.5
33876,000077F6,1e-05,0.2
33877,00007839,1e-05,0.2
33878,00006047,1e-05,2.0
33879,00002D94,1e-03,0.5
33880,000030D7,1e-03,0.4
33881,000053D3,1e-04,0.3
33882,00005EFB,1e-05,2.0
33883,000008B0,1e-02,1.0
33884,00002BA2,1e-03,0.5
33885,0000421C,1e-04,2.0
33886,0000144F,1e-02,0.3
33887,00003FA5,1e-04,2.0
33888,00007D1C,1e-06,2.0
33889,00006FBE,1e-05,0.4
33890,00003C09,1e-03,0.1
33891,00004531,1e-04,1.5
33892,000065E5,1e-05,1.0
33893,00002829,1e-03,1.0
33894,000066B9,1e-05,1.0
33895,0000494F,1e-04,1.0
33896,00006104,1e-05,2.0
33897,00000E02,1e-02,0.5
33898,00004759,1e-04,1.0
33899,00002AC2,1e-03,1.0
33900,000076E7,1e-05,0.2
33901,000069A0,1e-05,0.5
33902,00003139,1e-03,0.4
33903,00003293,1e-03,0.4
33904,0000482D,1e-04,1.0
33905,000004A2,1e-02,1.5
33906,00000A46,1e-02,1.0
33907,00005613,1e-04,0.2
33908,00007B61,1e-05,0.1
33909,00005746,1e-04,0.2
33910,00006637,1e-05,1.0
33911,00003647,1e-03,0.3
33912,0000821A,1e-06,1.5
33913,00006F87,1e-05,0.4
33914,00004869,1e-04,1.0
33915,0000475E,1e-04,1.0
33916,00007FC7,1e-06,2.0
33917,00001B74,1e-02,0.1
33918,000083F6,1e-06,1.5
33919,000012BF,1e-02,0.4
33920,00001468,1e-02,0.3
33921,00007C78,1e-05,0.1
33922,00001CDE,1e-02,0.1
33923,0000506D,1e-04,0.4
33924,00007E0C,1e-06,2.0
33925,00006B98,1e-05,0.5
33926,00001CEE,1e-02,0.1
33927,00007041,1e-05,0.4
33928,00000BA1,1e-02,1.0
33929,000007AB,1e-02,1.5
33930,00006940,1e-05,1.0
33931,00005C19,1e-04,0.1
33932,000017D9,1e-02,0.2
33933,00001998,1e-02,0.2
33934,00000504,1e-02,1.5
33935,0000079E,1e-02,1.5
33936,00007FD0,1e-06,2.0
33937,00003642,1e-03,0.3
33938,00005D3E,1e-04,0.1
33939,000085D2,1e-06,1.0
33940,00000DC0,1e-02,0.5
33941,00008054,1e-06,2.0
33942,00003333,1e-03,0.3
33943,00005563,1e-04,0.3
33944,00000AA4,1e-02,1.0
33945,000061EB,1e-05,1.5
33946,000023CF,1e-03,1.5
33947,00008160,1e-06,1.5
33948,000068E8,1e-05,1.0
33949,000003CE,1e-02,2.0
33950,0000861A,1e-06,1.0
33951,00004DB6,1e-04,0.5
33952,00001497,1e-02,0.3
33953,000039E9,1e-03,0.2
33954,000000EF,1e-02,2.0
33955,000084A8,1e-06,1.5
33956,000000E7,1e-02,2.0
33957,000012FE,1e-02,0.4
33958,00007896,1e-05,0.2
33959,000004E2,1e-02,1.5
33960,0000995D,1e-06,0.1
33961,000037D4,1e-03,0.2
33962,000072DE,1e-05,0.3
33963,000035DD,1e-03,0.3
33964,00008B9A,1e-06,0.5
33965,000077FB,1e-05,0.2
33966,00001A2A,1e-02,0.2
33967,00000C5A,1e-02,0.5
33968,00006721,1e-05,1.0
33969,00000A0F,1e-02,1.0
33970,00009212,1e-06,0.3
33971,000077C0,1e-05,0.2
33972,00005CCC,1e-04,0.1
33973,000023F2,1e-03,1.5
33974,00008E3B,1e-06,0.4
33975,000024B3,1e-03,1.5
33976,000051D2,1e-04,0.4
33977,00002D8A,1e-03,0.5
33978,00002ACD,1e-03,1.0
33979,00008073,1e-06,2.0
33980,000007DB,1e-02,1.0
33981,00000CCD,1e-02,0.5
33982,00009AD3,1e-06,0.1
33983,000017A1,1e-02,0.2
33984,00004CE0,1e-04,0.5
33985,0000479D,1e-04,1.0
33986,00005FC3,1e-05,2.0
33987,000007D2,1e-02,1.0
33988,00002B75,1e-03,0.5
33989,000027F3,1e-03,1.0
33990,000047F0,1e-04,1.0
33991,0000690B,1e-05,1.0
33992,00001A8A,1e-02,0.2
33993,00005370,1e-04,0.3
33994,0000018F,1e-02,2.0
33995,00004FE2,1e-04,0.4
33996,00004725,1e-04,1.0
33997,00003E22,1e-03,0.1
33998,00003C97,1e-03,0.1
33999,00007B04,1e-05,0.1
34000,00006422,1e-05,1.5
34001,00006615,1e-05,1.0
34002,000067CD,1e-05,1.0
34003,00003DAD,1e-03,0.1
34004,000050D6,1e-04,0.4
34005,000096E2,1e-06,0.2
34006,00004B25,1e-04,0.5
34007,000029C3,1e-03,1.0
34008,00000219,1e-02,2.0
34009,000012F3,1e-02,0.4
34010,00007B3D,1e-05,0.1
34011,00001E96,1e-02,0.1
34012,0000116C,1e-02,0.4
34013,000013B5,1e-02,0.3
34014,00002A94,1e-03,1.0
34015,00007B8D,1e-05,0.1
34016,00007CB0,1e-05,0.1
34017,00003A97,1e-03,0.2
34018,00005BF7,1e-04,0.1
34019,00006A5D,1e-05,0.5
34020,00008640,1e-06,1.0
34021,00002876,1e-03,1.0
34022,00009AF3,1e-06,0.1
34023,00002B65,1e-03,0.5
34024,00004DFD,1e-04,0.5
34025,000021DB,1e-03,2.0
34026,0000472A,1e-04,1.0
34027,00006E79,1e-05,0.4
34028,00001EE0,1e-02,0.1
34029,00009034,1e-06,0.4
34030,00005C33,1e-04,0.1
34031,0000283E,1e-03,1.0
34032,000069D7,1e-05,0.5
34033,000021C4,1e-03,2.0
34034,00000B6C,1e-02,1.0
34035,0000977C,1e-06,0.2
34036,00006811,1e-05,1.0
34037,00002F1A,1e-03,0.4
34038,00002A4B,1e-03,1.0
34039,00006DE7,1e-05,0.4
34040,0000424D,1e-04,2.0
34041,00004444,1e-04,1.5
34042,000088B2,1e-06,1.0
34043,0000368E,1e-03,0.3
34044,0000496B,1e-04,1.0
34045,00006FF1,1e-05,0.4
34046,000063E3,1e-05,1.5
34047,00005586,1e-04,0.3
34048,00007BFF,1e-05,0.1
34049,00006EAC,1e-05,0.4
34050,00005F34,1e-05,2.0
34051,00002FB8,1e-03,0.4
34052,0000316F,1e-03,0.4
34053,000029AD,1e-03,1.0
34054,000022C8,1e-03,2.0
34055,000049AB,1e-04,1.0
34056,000015A9,1e-02,0.3
34057,00007BC1,1e-05,0.1
34058,00004C6F,1e-04,0.5
34059,000090E2,1e-06,0.3
34060,00002B77,1e-03,0.5
34061,00006A67,1e-05,0.5
34062,00003283,1e-03,0.4
34063,00003799,1e-03,0.2
34064,00002D13,1e-03,0.5
34065,00003968,1e-03,0.2
34066,00004460,1e-04,1.5
34067,000003AF,1e-02,2.0
34068,0000822A,1e-06,1.5
34069,0000830F,1e-06,1.5
34070,000089AD,1e-06,0.5
34071,0000755C,1e-05,0.2
34072,00007832,1e-05,0.2
34073,0000604E,1e-05,2.0
34074,00009660,1e-06,0.2
34075,0000512D,1e-04,0.4
34076,00002D71,1e-03,0.5
34077,00008029,1e-06,2.0
34078,0000659E,1e-05,1.0
34079,00008E4D,1e-06,0.4
34080,00008B71,1e-06,0.5
34081,000060D7,1e-05,2.0
34082,00000384,1e-02,2.0
34083,000053F4,1e-04,0.3
34084,00006973,1e-05,1.0
34085,00005921,1e-04,0.2
34086,00007EE7,1e-06,2.0
34087,00003F6A,1e-04,2.0
34088,00000928,1e-02,1.0
34089,00002C4C,1e-03,0.5
34090,00002926,1e-03,1.0
34091,00003040,1e-03,0.4
34092,00002EDB,1e-03,0.5
34093,0000889F,1e-06,1.0
34094,00009945,1e-06,0.1
34095,00007A58,1e-05,0.1
34096,00001CF5,1e-02,0.1
34097,000003B9,1e-02,2.0
34098,00003DAF,1e-03,0.1
34099,000042B7,1e-04,1.5
34100,00001BF1,1e-02,0.1
34101,000098FD,1e-06,0.1
34102,0000951A,1e-06,0.2
34103,0000211D,1e-03,2.0
34104,00005745,1e-04,0.2
34105,00001F1A,1e-02,0.1
34106,000080D7,1e-06,2.0
34107,00006001,1e-05,2.0
34108,000014A9,1e-02,0.3
34109,00004F2B,1e-04,0.4
34110,00001D2C,1e-02,0.1
34111,0000730A,1e-05,0.3
34112,0000650B,1e-05,1.5
34113,00009576,1e-06,0.2
34114,00006D31,1e-05,0.5
34115,00005DAD,1e-04,0.1
34116,00000ECC,1e-02,0.5
34117,00002016,1e-03,2.0
34118,00000E60,1e-02,0.5
34119,00002893,1e-03,1.0
34120,00003B09,1e-03,0.1
34121,000031F5,1e-03,0.4
34122,00000EF3,1e-02,0.5
34123,00004B3E,1e-04,0.5
34124,00002028,1e-03,2.0
34125,00009535,1e-06,0.2
34126,0000299B,1e-03,1.0
34127,00002087,1e-03,2.0
34128,00004ECA,1e-04,0.4
34129,0000825D,1e-06,1.5
34130,00004647,1e-04,1.5
34131,0000309D,1e-03,0.4
34132,000082B5,1e-06,1.5
34133,0000101B,1e-02,0.4
34134,00006A51,1e-05,0.5
34135,00005D50,1e-04,0.1
34136,00004E78,1e-04,0.4
34137,00001A43,1e-02,0.2
34138,00001895,1e-02,0.2
34139,00000864,1e-02,1.0
34140,000075B0,1e-05,0.2
34141,00000EF2,1e-02,0.5
34142,00007AF7,1e-05,0.1
34143,000016BF,1e-02,0.3
34144,000010DD,1e-02,0.4
34145,00008059,1e-06,2.0
34146,00002C0F,1e-03,0.5
34147,000095F0,1e-06,0.2
34148,000070C8,1e-05,0.4
34149,00004F61,1e-04,0.4
34150,00006DAF,1e-05,0.4
34151,00003B9C,1e-03,0.1
34152,000067BE,1e-05,1.0
34153,0000973D,1e-06,0.2
34154,00002D1D,1e-03,0.5
34155,00004E64,1e-04,0.4
34156,00006899,1e-05,1.0
34157,0000627D,1e-05,1.5
34158,00003085,1e-03,0.4
34159,00006A36,1e-05,0.5
34160,00006976,1e-05,1.0
34161,000049B8,1e-04,1.0
34162,000011E6,1e-02,0.4
34163,0000084B,1e-02,1.0
34164,00001417,1e-02,0.3
34165,00005C71,1e-04,0.1
34166,00002730,1e-03,1.0
34167,00006BD9,1e-05,0.5
34168,00004CEE,1e-04,0.5
34169,00004F4F,1e-04,0.4
34170,00007486,1e-05,0.3
34171,00005FAE,1e-05,2.0
34172,0000401B,1e-04,2.0
34173,00009616,1e-06,0.2
34174,0000967E,1e-06,0.2
34175,00005974,1e-04,0.2
34176,000002C0,1e-02,2.0
34177,0000192D,1e-02,0.2
34178,0000438B,1e-04,1.5
34179,000058C0,1e-04,0.2
34180,000000B9,1e-02,2.0
34181,00008156,1e-06,1.5
34182,00002D27,1e-03,0.5
34183,00001DB6,1e-02,0.1
34184,00001202,1e-02,0.4
34185,0000522D,1e-04,0.3
34186,00003DD2,1e-03,0.1
34187,00001F76,1e-03,2.0
34188,000073F9,1e-05,0.3
34189,000022A1,1e-03,2.0
34190,000043FA,1e-04,1.5
34191,00008414,1e-06,1.5
34192,00009650,1e-06,0.2
34193,00004FC3,1e-04,0.4
34194,000072D8,1e-05,0.3
34195,000079DC,1e-05,0.1
34196,000019DC,1e-02,0.2
34197,0000146E,1e-02,0.3
34198,00006A56,1e-05,0.5
34199,000042EE,1e-04,1.5
34200,000074EC,1e-05,0.3
34201,00008593,1e-06,1.0
34202,000030DF,1e-03,0.4
34203,00004F47,1e-04,0.4
34204,0000818F,1e-06,1.5
34205,00000AC3,1e-02,1.0
34206,00000366,1e-02,2.0
34207,00001349,1e-02,0.4
34208,00008CC9,1e-06,0.4
34209,00005DCD,1e-05,2.0
34210,0000713F,1e-05,0.4
34211,00000F61,1e-02,0.5
34212,00002B3D,1e-03,0.5
34213,000065DE,1e-05,1.0
34214,000054BC,1e-04,0.3
34215,00006131,1e-05,2.0
34216,00002C75,1e-03,0.5
34217,00003E06,1e-03,0.1
34218,0000680A,1e-05,1.0
34219,00002125,1e-03,2.0
34220,000005DC,1e-02,1.5
34221,00003D01,1e-03,0.1
34222,0000677C,1e-05,1.0
34223,00001CDD,1e-02,0.1
34224,000078AE,1e-05,0.2
34225,00004DE1,1e-04,0.5
34226,00006826,1e-05,1.0
34227,00001141,1e-02,0.4
34228,0000271E,1e-03,1.0
34229,00001615,1e-02,0.3
34230,00001F6D,1e-03,2.0
34231,00006E67,1e-05,0.4
34232,00006034,1e-05,2.0
34233,00006017,1e-05,2.0
34234,000075E9,1e-05,0.2
34235,00000136,1e-02,2.0
34236,000051F6,1e-04,0.4
34237,00008127,1e-06,1.5
34238,00006C6E,1e-05,0.5
34239,00004860,1e-04,1.0
34240,00000488,1e-02,1.5
34241,000037BA,1e-03,0.2
34242,000036A7,1e-03,0.3
34243,00003532,1e-03,0.3
34244,000003D2,1e-02,2.0
34245,000026CC,1e-03,1.5
34246,000092F3,1e-06,0.3
34247,00008AED,1e-06,0.5
34248,00004DC6,1e-04,0.5
34249,0000546C,1e-04,0.3
34250,00006561,1e-05,1.5
34251,00003435,1e-03,0.3
34252,00004FFE,1e-04,0.4
34253,00003E3C,1e-03,0.1
34254,00002699,1e-03,1.5
34255,00001087,1e-02,0.4
34256,00001F75,1e-03,2.0
34257,0000912F,1e-06,0.3
34258,000058EC,1e-04,0.2
34259,00007297,1e-05,0.3
34260,0000697C,1e-05,0.5
34261,00002E66,1e-03,0.5
34262,00002839,1e-03,1.0
34263,00005576,1e-04,0.3
34264,00005796,1e-04,0.2
34265,00002FE0,1e-03,0.4
34266,000099EA,1e-06,0.1
34267,00000083,1e-02,2.0
34268,00005DAB,1e-04,0.1
34269,0000946C,1e-06,0.3
34270,00004818,1e-04,1.0
34271,0000196E,1e-02,0.2
34272,000047B0,1e-04,1.0
34273,00003EBA,1e-04,2.0
34274,00000093,1e-02,2.0
34275,000095ED,1e-06,0.2
34276,0000782D,1e-05,0.2
34277,00004D59,1e-04,0.5
34278,00000192,1e-02,2.0
34279,00006C92,1e-05,0.5
34280,0000619D,1e-05,2.0
34281,00006D09,1e-05,0.5
34282,00009112,1e-06,0.3
34283,000022D8,1e-03,2.0
34284,00008AF2,1e-06,0.5
34285,00007636,1e-05,0.2
34286,00005903,1e-04,0.2
34287,00001242,1e-02,0.4
34288,000011E9,1e-02,0.4
34289,00004AD3,1e-04,0.5
34290,000002D4,1e-02,2.0
34291,00006E23,1e-05,0.4
34292,0000103A,1e-02,0.4
34293,000049F8,1e-04,1.0
34294,00005B48,1e-04,0.1
34295,00008755,1e-06,1.0
34296,000006D2,1e-02,1.5
34297,0000390B,1e-03,0.2
34298,00002527,1e-03,1.5
34299,00004D75,1e-04,0.5
34300,00008286,1e-06,1.5
34301,000061E6,1e-05,1.5
34302,000060EC,1e-05,2.0
34303,00005606,1e-04,0.2
34304,000065A2,1e-05,1.0
34305,0000034F,1e-02,2.0
34306,000014F9,1e-02,0.3
34307,0000494C,1e-04,1.0
34308,00002795,1e-03,1.0
34309,000081CE,1e-06,1.5
34310,00003717,1e-03,0.2
34311,0000267D,1e-03,1.5
34312,0000658D,1e-05,1.5
34313,000007C1,1e-02,1.5
34314,000012BD,1e-02,0.4
34315,00009BA8,1e-06,0.1
34316,000079AF,1e-05,0.1
34317,00007537,1e-05,0.2
34318,00004F7D,1e-04,0.4
34319,000044D8,1e-04,1.5
34320,00004E4E,1e-04,0.4
34321,000017E3,1e-02,0.2
34322,0000996B,1e-06,0.1
34323,00003A18,1e-03,0.2
34324,000004D2,1e-02,1.5
34325,00003103,1e-03,0.4
34326,00008F20,1e-06,0.4
34327,000011E4,1e-02,0.4
34328,00003167,1e-03,0.4
34329,00004A87,1e-04,0.5
34330,00007883,1e-05,0.2
34331,0000632B,1e-05,1.5
34332,00002D9A,1e-03,0.5
34333,000079B2,1e-05,0.1
34334,000057BA,1e-04,0.2
34335,000060DA,1e-05,2.0
34336,00007AD6,1e-05,0.1
34337,00006622,1e-05,1.0
34338,00006FB8,1e-05,0.4
34339,00001C86,1e-02,0.1
34340,0000100D,1e-02,0.4
34341,00008ED6,1e-06,0.4
34342,00004A23,1e-04,1.0
34343,00005E9D,1e-05,2.0
34344,00005A42,1e-04,0.1
34345,00001F78,1e-03,2.0
34346,00006865,1e-05,1.0
34347,00003B53,1e-03,0.1
34348,0000400B,1e-04,2.0
34349,00008D7E,1e-06,0.4
34350,000013FF,1e-02,0.3
34351,00007AF3,1e-05,0.1
34352,00004D71,1e-04,0.5
34353,00006CEC,1e-05,0.5
34354,000059CC,1e-04,0.2
34355,00000EAB,1e-02,0.5
34356,000012D4,1e-02,0.4
34357,00000C81,1e-02,0.5
34358,00000861,1e-02,1.0
34359,0000186E,1e-02,0.2
34360,00005359,1e-04,0.3
34361,00003949,1e-03,0.2
34362,00007281,1e-05,0.3
34363,00005A30,1e-04,0.1
34364,000080FD,1e-06,1.5
34365,00008AF3,1e-06,0.5
34366,0000808B,1e-06,2.0
34367,00008617,1e-06,1.0
34368,00007D97,1e-06,2.0
34369,00003631,1e-03,0.3
34370,00005406,1e-04,0.3
34371,00000AB6,1e-02,1.0
34372,00008343,1e-06,1.5
34373,00003A51,1e-03,0.2
34374,00003B8D,1e-03,0.1
34375,00006A78,1e-05,0.5
34376,000087E7,1e-06,1.0
34377,0000959D,1e-06,0.2
34378,00009173,1e-06,0.3
34379,00003DD0,1e-03,0.1
34380,00006161,1e-05,2.0
34381,00006BD3,1e-05,0.5
34382,00007E83,1e-06,2.0
34383,0000674E,1e-05,1.0
34384,00005C70,1e-04,0.1
34385,000066AC,1e-05,1.0
34386,00000CD2,1e-02,0.5
34387,00001323,1e-02,0.4
34388,00007DBF,1e-06,2.0
34389,000079A4,1e-05,0.1
34390,000043B4,1e-04,1.5
34391,00007477,1e-05,0.3
34392,0000885A,1e-06,1.0
34393,000040A7,1e-04,2.0
34394,00009379,1e-06,0.3
34395,0000364F,1e-03,0.3
34396,00004204,1e-04,2.0
34397,00009705,1e-06,0.2
34398,000095BD,1e-06,0.2
34399,00008DE5,1e-06,0.4
34400,00004AD6,1e-04,0.5
34401,00001BEA,1e-02,0.1
34402,0000932F,1e-06,0.3
34403,00003472,1e-03,0.3
34404,0000887A,1e-06,1.0
34405,000030B0,1e-03,0.4
34406,00003FBC,1e-04,2.0
34407,0000355B,1e-03,0.3
34408,00001EDC,1e-02,0.1
34409,00004BE4,1e-04,0.5
34410,00000413,1e-02,1.5
34411,000063A3,1e-05,1.5
34412,00007FAA,1e-06,2.0
34413,00003071,1e-03,0.4
34414,0000948F,1e-06,0.2
34415,000030C3,1e-03,0.4
34416,000016A8,1e-02,0.3
34417,00007074,1e-05,0.4
34418,000000CF,1e-02,2.0
34419,00007ADA,1e-05,0.1
34420,0000849D,1e-06,1.5
34421,00008433,1e-06,1.5
34422,00006D86,1e-05,0.4
34423,0000386B,1e-03,0.2
34424,00002D68,1e-03,0.5
34425,00003D35,1e-03,0.1
34426,00006512,1e-05,1.5
34427,00004EAA,1e-04,0.4
34428,00004852,1e-04,1.0
34429,000078E9,1e-05,0.2
34430,00007736,1e-05,0.2
34431,000039A5,1e-03,0.2
34432,000042B8,1e-04,1.5
34433,00002895,1e-03,1.0
34434,00007CF2,1e-05,0.1
34435,0000656B,1e-05,1.5
34436,00005E79,1e-05,2.0
34437,00006861,1e-05,1.0
34438,00004FA0,1e-04,0.4
34439,00009286,1e-06,0.3
34440,00008466,1e-06,1.5
34441,00000A61,1e-02,1.0
34442,000091B8,1e-06,0.3
34443,0000135D,1e-02,0.4
34444,000049A3,1e-04,1.0
34445,0000623D,1e-05,1.5
34446,00004E49,1e-04,0.4
34447,00000EDF,1e-02,0.5
34448,00005F1C,1e-05,2.0
34449,00008E61,1e-06,0.4
34450,0000598D,1e-04,0.2
34451,00003E7C,1e-03,0.1
34452,00002510,1e-03,1.5
34453,00003408,1e-03,0.3
34454,000039BD,1e-03,0.2
34455,000097F3,1e-06,0.2
34456,00001ED0,1e-02,0.1
34457,000049E3,1e-04,1.0
34458,000023EA,1e-03,1.5
34459,00004706,1e-04,1.0
34460,00001CC2,1e-02,0.1
34461,000010E8,1e-02,0.4
34462,000092A5,1e-06,0.3
34463,000085F7,1e-06,1.0
34464,00004D2B,1e-04,0.5
34465,00006ADE,1e-05,0.5
34466,00003B5A,1e-03,0.1
34467,0000184D,1e-02,0.2
34468,00007266,1e-05,0.3
34469,00002009,1e-03,2.0
34470,0000818A,1e-06,1.5
34471,0000086D,1e-02,1.0
34472,00003F50,1e-04,2.0
34473,000058F9,1e-04,0.2
34474,0000736F,1e-05,0.3
34475,00008498,1e-06,1.5
34476,00008D3A,1e-06,0.4
34477,00003F1C,1e-04,2.0
34478,000045AE,1e-04,1.5
34479,00000C9D,1e-02,0.5
34480,00009B28,1e-06,0.1
34481,00003182,1e-03,0.4
34482,0000273B,1e-03,1.0
34483,00007949,1e-05,0.1
34484,00004081,1e-04,2.0
34485,00004A9D,1e-04,0.5
34486,00001F71,1e-03,2.0
34487,00001524,1e-02,0.3
34488,00001338,1e-02,0.4
34489,00008A27,1e-06,0.5
34490,00004C79,1e-04,0.5
34491,00003C9C,1e-03,0.1
34492,00001C82,1e-02,0.1
34493,000039F3,1e-03,0.2
34494,00007798,1e-05,0.2
34495,00001B47,1e-02,0.2
34496,0000211E,1e-03,2.0
34497,00004DCD,1e-04,0.5
34498,00005CC0,1e-04,0.1
34499,00003C5B,1e-03,0.1
34500,000049BC,1e-04,1.0
34501,00008031,1e-06,2.0
34502,00000A23,1e-02,1.0
34503,000077B2,1e-05,0.2
34504,00004AD9,1e-04,0.5
34505,00002A27,1e-03,1.0
34506,00004D26,1e-04,0.5
34507,000016DC,1e-02,0.3
34508,00003FDA,1e-04,2.0
34509,0000284C,1e-03,1.0
34510,00007FE0,1e-06,2.0
34511,00002CE0,1e-03,0.5
34512,00004D78,1e-04,0.5
34513,000078C8,1e-05,0.2
34514,0000408C,1e-04,2.0
34515,000015C9,1e-02,0.3
34516,00000D40,1e-02,0.5
34517,00005AB4,1e-04,0.1
34518,00007DC0,1e-06,2.0
34519,00006966,1e-05,1.0
34520,0000214B,1e-03,2.0
34521,000095FF,1e-06,0.2
34522,00008DEB,1e-06,0.4
34523,0000639B,1e-05,1.5
34524,00002854,1e-03,1.0
34525,0000194A,1e-02,0.2
34526,00007C97,1e-05,0.1
34527,0000788E,1e-05,0.2
34528,000050B6,1e-04,0.4
34529,00000503,1e-02,1.5
34530,000047BB,1e-04,1.0
34531,00006340,1e-05,1.5
34532,00002AC9,1e-03,1.0
34533,00003D0F,1e-03,0.1
