,index,birth_rate_end_mean
930,000001D0aa,1.175169776
931,000001D1a,1.207925635
932,000001D1aa,1.179882819
933,000001D2a,1.295319617
934,000001D2aa,1.231066926
935,000001D3a,1.179178116
936,000001D3aa,1.200072639
937,000001D4a,1.193971767
938,000001D4aa,1.133200797
939,000001D5a,1.143489969
940,000001D5aa,1.172097472
941,000001D6a,1.149399968
942,000001D6aa,1.130352284
943,000001D7a,1.238730808
944,000001D7aa,1.176961297
945,000001D8a,1.120834322
946,000001D8aa,1.11822607
947,000001D9a,1.231420199
948,000001D9aa,1.16207858
949,000001DAa,1.270805
950,000001DAaa,1.177194661
951,000001DBa,1.112533722
952,000001DBaa,1.183537886
953,000001DCa,1.226332142
954,000001DCaa,1.105988556
955,000001DDa,1.16121711
956,000001DDaa,1.186618423
957,000001DEa,1.150921858
958,000001DEaa,1.112592364
959,000001DFa,1.069833
960,000001DFaa,1.197213943
961,000001E0a,1.344592243
962,000001E0aa,1.215268295
963,000001E1a,1.199271217
964,000001E1aa,1.131317445
965,000001E2a,1.152214945
966,000001E2aa,1.26090738
967,000001E3a,1.206832596
968,000001E3aa,1.240991573
969,000001E4a,1.218891533
970,000001E4aa,1.112690235
971,000001E5a,1.095283418
972,000001E5aa,1.249473247
973,000001E6a,1.158338909
974,000001E6aa,1.1844366
975,000001E7a,1.177297186
976,000001E7aa,1.168732898
977,000001E8a,1.197772716
978,000001E8aa,1.122202608
979,000001E9a,1.149607653
980,000001E9aa,1.095305666
981,000001EAa,1.172483133
982,000001EAaa,1.132614413
983,000001EBa,1.515435217
