,index,birth_rate_end_mean
510,000001FDa,5.76105308
511,000001FEa,5.69528537
512,000001FFa,6.664175312
513,00000200a,6.926303575
514,00000201a,6.473361694
515,00000202a,6.090063804
516,00000203a,5.917798113
517,00000204a,6.262960324
518,00000205a,6.095460847
519,00000206a,6.478406793
520,00000207a,6.34475926
521,00000208a,6.211267968
522,00000209a,5.93716948
523,0000020Aa,6.474629927
524,0000020Ba,6.737081999
525,0000020Ca,5.925508136
526,0000020Da,7.287757765
527,0000020Ea,6.529673017
528,0000020Fa,6.219093873
529,00000210a,6.216277257
530,00000211a,5.772891396
531,00000212a,6.306751227
532,00000213a,5.835889409
533,00000214a,7.470182814
534,00000215a,7.181723314
535,00000216a,6.165130259
536,00000217a,6.676975303
537,00000218a,5.808554522
538,00000219a,6.114637092
539,0000021Aa,5.899644471
540,0000021Ba,6.584915311
541,0000021Ca,6.66278426
542,0000021Da,6.75018636
543,0000021Ea,6.298777208
544,0000021Fa,6.698330609
545,00000220a,6.130787776
546,00000221a,7.39088797
547,00000222a,5.597804508
548,00000223a,6.132455588
549,00000224a,6.640176095
550,00000225a,6.254541154
551,00000226a,5.89700856
552,00000227a,6.797571811
553,00000228a,6.53218494
554,00000229a,6.241631765
555,0000022Aa,6.680348367
556,0000022Ba,5.855160602
557,0000022Ca,6.291842684
558,0000022Da,6.616452223
559,0000022Ea,5.162820371
560,0000022Fa,5.954485694
561,00000230a,6.801620692
562,00000231a,6.475960267
563,00000232a,6.198264319
564,00000233a,6.082728912
565,00000234a,6.119485841
566,00000235a,6.278013559
567,00000236a,7.742544903
568,00000237a,5.594971373
569,00000238a,6.21506799
570,00000239a,6.150429774
571,0000023Aa,5.782641135
572,0000023Ba,5.680969436
573,0000023Ca,6.199412208
574,0000023Da,6.281369397
575,0000023Ea,6.272153008
576,0000023Fa,5.764151581
577,00000240a,6.990188338
578,00000241a,6.588109482
579,00000242a,6.458296759
580,00000243a,5.811168667
581,00000244a,6.438979158
582,00000245a,6.940601671
583,00000246a,5.987004503
584,00000247a,6.631509975
585,00000248a,5.817842841
586,00000249a,6.249869582
587,0000024Aa,6.138802961
588,0000024Ba,6.549071845
589,0000024Ca,6.016100461
590,0000024Da,6.160952588
591,0000024Ea,6.000118205
592,0000024Fa,6.814517036
593,00000250a,6.400570941
594,00000251a,5.980650092
595,00000252a,6.409897668
596,00000253a,6.077799397
597,00000254a,6.383730755
598,00000255a,6.517079917
599,00000256a,6.063140903
600,00000257a,7.20058408
601,00000258a,6.251025378
602,00000259a,6.014118668
603,0000025Aa,7.012234173
604,0000025Ba,6.518544344
605,0000025Ca,5.762588773
606,0000025Da,5.941029702
607,0000025Ea,5.5903308
